,PER,ORG,DATE,LOC,Mean
luo,0.9999973773956299,0.9999916553497314,0.9999944567680359,0.9999952912330627,0.999994695186615
kin,0.9999958872795105,0.9999950528144836,0.9999890327453613,0.9999968409538269,0.9999942034482956
twi,0.9999982118606567,0.9999940395355225,0.9999792575836182,0.9999961853027344,0.9999919235706329
hau,0.9999954700469971,0.9999969005584717,0.9999905228614807,0.999970555305481,0.9999883621931076
zul,0.999994695186615,0.9999944567680359,0.9999881386756897,0.9999748468399048,0.9999880343675613
ibo,0.999996542930603,0.9999950528144836,0.9999943971633911,0.9999649524688721,0.9999877363443375
ewe,0.9999949336051941,0.9999951124191284,0.9999716877937317,0.9999805688858032,0.9999855756759644
wol,0.9999932646751404,0.9999884963035583,0.9999958276748657,0.9999644160270691,0.9999855011701584
tsn,0.9999967813491821,0.9999719262123108,0.9999840259552002,0.9999871850013733,0.9999849796295166
bam,0.9999954700469971,0.9999905824661255,0.9999813437461853,0.9999672770500183,0.9999836683273315
mos,0.9999946355819702,0.9999940395355225,0.9999779462814331,0.9999633431434631,0.9999824911355972
lug,0.9999979138374329,0.9999786615371704,0.9999586343765259,0.9999923706054688,0.9999818950891495
sna,0.9999979138374329,0.9999822378158569,0.999976634979248,0.9999685883522034,0.9999813437461853
yor,0.9999929070472717,0.9999951124191284,0.999991774559021,0.9999434947967529,0.9999808222055435
xho,0.9999923706054688,0.9999872446060181,0.9999889135360718,0.9999536871910095,0.999980553984642
fon,0.9999843239784241,0.9999908804893494,0.9999828934669495,0.9999635815620422,0.9999804198741913
nya,0.9999971985816956,0.9999870657920837,0.9999573230743408,0.9999789595603943,0.9999801367521286
bbj,0.9999974966049194,0.9999943971633911,0.9999898672103882,0.9999303221702576,0.9999780207872391
swa,0.9999971389770508,0.9999697804450989,0.9999099373817444,0.9999977946281433,0.9999686628580093
pcm,0.9999987483024597,0.999972939491272,0.9999033808708191,0.9999940991401672,0.9999672919511795
