layer,model,rank_type,language,pearson
2,xlmr,top5,luo,0.9530653895858892
2,xlmr,top5,twi,0.9525684208120482
2,xlmr,top5,kin,0.9519660288788797
2,xlmr,top5,ibo,0.949826260533892
2,xlmr,top5,ewe,0.9490891361360854
2,xlmr,worst5,fon,0.9334718106184765
2,xlmr,worst5,hau,0.9343684841668563
2,xlmr,worst5,bbj,0.9357951251929728
2,xlmr,worst5,bam,0.9361120465478129
2,xlmr,worst5,yor,0.9361691387362714
3,xlmr,top5,twi,0.9659937138363379
3,xlmr,top5,luo,0.9658583180376837
3,xlmr,top5,kin,0.9656353194981563
3,xlmr,top5,ibo,0.963763781433363
3,xlmr,top5,lug,0.9633049682428956
3,xlmr,worst5,fon,0.951673680331825
3,xlmr,worst5,bam,0.9530160542815463
3,xlmr,worst5,hau,0.9532266642178834
3,xlmr,worst5,bbj,0.953343470403943
3,xlmr,worst5,yor,0.954879408051043
10,xlmr,top5,twi,0.9664992786665692
10,xlmr,top5,nya,0.9640542457278276
10,xlmr,top5,kin,0.9636560573218753
10,xlmr,top5,luo,0.9635068990620699
10,xlmr,top5,sna,0.9632359556968298
10,xlmr,worst5,bbj,0.9482344279040034
10,xlmr,worst5,fon,0.9512191171363995
10,xlmr,worst5,yor,0.9533510761355789
10,xlmr,worst5,hau,0.9534564409192169
10,xlmr,worst5,pcm,0.9536351145247283
12,xlmr,top5,sna,0.9971741216421746
12,xlmr,top5,luo,0.9971226651228107
12,xlmr,top5,twi,0.9971051916807825
12,xlmr,top5,nya,0.9970285422629989
12,xlmr,top5,kin,0.9969785970486066
12,xlmr,worst5,bbj,0.9955054041661455
12,xlmr,worst5,fon,0.9956228778637871
12,xlmr,worst5,yor,0.9960339451166318
12,xlmr,worst5,hau,0.9961611611913253
12,xlmr,worst5,bam,0.9962737616959517
