,ORG,DATE,PER,LOC,Mean
twi,0.9901019955174422,0.9869956844148272,0.9063786440264096,0.9825207907075975,0.9664992786665692
nya,0.9905851683989161,0.9858096041958007,0.8980680341814379,0.9817541761351557,0.9640542457278276
kin,0.9881935851927811,0.9900599032212262,0.8892604985447988,0.9871102423286952,0.9636560573218753
luo,0.9853779284347971,0.9849730092394658,0.8983267647294558,0.9853498938445606,0.9635068990620699
sna,0.9893380569735502,0.9923106198477185,0.892075750687224,0.9792193952788267,0.9632359556968298
ewe,0.9870350478293103,0.979720655850177,0.9088760382651636,0.9736971582126358,0.9623322250393217
lug,0.9793001830641773,0.9847880831948135,0.8972155962937837,0.9876713684607832,0.9622438077533895
ibo,0.9840292289173705,0.9889071730251063,0.8947278831046566,0.9797140043646038,0.9618445723529343
swa,0.9873592139961146,0.9669286882431681,0.9045218281338189,0.9844094592762527,0.9608047974123386
tsn,0.9854207863879214,0.9882324513287736,0.8994889197297726,0.9687441267479807,0.960471571048612
zul,0.9854358237599085,0.9820243371734123,0.8965250241172971,0.977144786658715,0.9602824929273333
xho,0.9825245568411007,0.9825507608627317,0.9048757408333855,0.9705308457093176,0.960120476061634
mos,0.9856719643391035,0.9815944628748732,0.9011631946608866,0.9623338636477522,0.9576908713806538
wol,0.9809588928438545,0.9869275931026182,0.8923345198081227,0.9701819752976231,0.9576007452630546
bam,0.9746391009764056,0.9781968017826891,0.8938788957497277,0.9692242301764068,0.9539847571713073
pcm,0.9801640912044496,0.946306962390421,0.908061955118014,0.9800074493860286,0.9536351145247283
hau,0.9865572037436917,0.9590157408812684,0.9016955046457903,0.966557314406117,0.9534564409192169
yor,0.9849333872617779,0.9802650237617984,0.8970582024464665,0.9511476910722728,0.9533510761355789
fon,0.9829622786930255,0.960578558007567,0.9033106776691622,0.9580249541758432,0.9512191171363995
bbj,0.9735334842269328,0.9657505968978827,0.903272840795048,0.9503807896961496,0.9482344279040034
