,ORG,DATE,LOC,PER,Mean
twi,0.9921683073043823,,0.9812389016151428,0.9857748746871948,0.9863940278689066
kin,0.9910147190093994,,0.9801152348518372,0.9799559712409973,0.9836953083674113
luo,0.9820888042449951,,0.9788764715194702,0.9788605570793152,0.9799419442812601
lug,0.9740834832191467,,0.9814149737358093,0.980974018573761,0.9788241585095724
ewe,0.9866603016853333,,0.9691435098648071,0.978238046169281,0.9780139525731405
zul,0.9883920550346375,,0.9676427245140076,0.9775071144104004,0.9778472979863485
nya,0.9900116920471191,,0.9556112289428711,0.9875573515892029,0.9777267575263977
tsn,0.9803239107131958,,0.9691829085350037,0.9817861318588257,0.9770976503690084
mos,0.9869073033332825,,0.957584798336029,0.985666036605835,0.9767193794250488
swa,0.9730661511421204,,0.9781883358955383,0.9774718880653381,0.9762421250343323
pcm,0.9597512483596802,,0.9775714874267578,0.9826503992080688,0.9733243783315023
sna,0.9835666418075562,,0.9588177800178528,0.9774284958839417,0.9732709725697836
bam,0.973480761051178,,0.9611329436302185,0.9825617074966431,0.9723918040593466
hau,0.9796171188354492,,0.9538331031799316,0.9825767278671265,0.9720089832941691
wol,0.9840229153633118,,0.9424707889556885,0.9868676066398621,0.9711204369862875
fon,0.9871952533721924,,0.9439930319786072,0.9817841649055481,0.9709908167521158
ibo,0.9847885966300964,,0.9354080557823181,0.9848587512969971,0.9683518012364706
xho,0.979066789150238,,0.9526204466819763,0.9666582942008972,0.9661151766777039
yor,0.9809221029281616,,0.9393784999847412,0.9779399633407593,0.9660801887512207
bbj,0.9812831282615662,,0.9350926280021667,0.9801290035247803,0.965501586596171
