,LOC,DATE,ORG,PER,Mean
lug,,,0.9385554194450378,0.8323107361793518,0.8854330778121948
kin,,,0.8760550618171692,,0.8760550618171692
tsn,0.8534201383590698,,0.8351199626922607,,0.8442700505256653
zul,0.8434202075004578,,,,0.8434202075004578
wol,,,0.8403202295303345,,0.8403202295303345
ibo,0.8460012674331665,,0.8167490363121033,,0.8313751518726349
nya,,,0.8184836506843567,,0.8184836506843567
bam,,,0.8104361295700073,,0.8104361295700073
luo,,,0.8409075140953064,0.7659305334091187,0.8034190237522125
pcm,0.8401497602462769,,,0.7339618802070618,0.7870558202266693
twi,,,,0.7797269225120544,0.7797269225120544
ewe,,,0.8149380087852478,0.729189395904541,0.7720637023448944
xho,0.8553645014762878,,,0.6887297034263611,0.7720471024513245
mos,,,0.7929076552391052,0.6985275149345398,0.7457175850868225
swa,,,,0.7416051030158997,0.7416051030158997
sna,0.8289046883583069,,,0.634406328201294,0.7316555082798004
fon,,,,0.7221670150756836,0.7221670150756836
hau,,,0.6763237714767456,0.7436433434486389,0.7099835574626923
yor,0.7375480532646179,,0.681776762008667,,0.7096624076366425
bbj,,,0.6894347667694092,,0.6894347667694092
