,LOC,DATE,ORG,PER,Mean
lug,,,0.9999430179595947,0.9998975992202759,0.9999203085899353
ewe,,,0.9999518990516663,0.9997870922088623,0.9998694956302643
mos,,,0.9998922944068909,0.9997870922088623,0.9998396933078766
kin,0.999718427658081,,0.9999291896820068,0.9998422265052795,0.9998299479484558
nya,0.9997007250785828,,0.9998976588249207,0.9998864531517029,0.9998282790184021
twi,0.999700665473938,,0.9998890161514282,0.9998912811279297,0.999826987584432
sna,0.9996550679206848,,0.999901533126831,0.9999112486839294,0.9998226165771484
bam,0.9996851682662964,,0.9999175667762756,,0.999801367521286
zul,0.9997003674507141,,,0.9998646378517151,0.9997825026512146
ibo,0.999606192111969,,0.9999501705169678,,0.9997781813144684
fon,0.9996386170387268,,0.9998999834060669,0.9997879266738892,0.9997755090395609
yor,0.9995966553688049,,0.9999494552612305,,0.9997730553150177
bbj,0.9996017217636108,,0.9999372959136963,,0.9997695088386536
luo,,,0.9997000694274902,0.9998186230659485,0.9997593462467194
xho,0.9996652007102966,,,0.9998179078102112,0.9997415542602539
hau,0.9996359348297119,,0.9998009204864502,0.9997524619102478,0.9997297724088033
tsn,0.9996253848075867,,0.9998245239257812,,0.999724954366684
swa,0.9996508955955505,,0.9996907114982605,0.9997732043266296,0.9997049371401469
pcm,0.9996662139892578,,0.9997028112411499,0.9997276067733765,0.9996988773345947
wol,0.9997170567512512,,0.9995202422142029,0.9998300671577454,0.9996891220410665
