,LOC,DATE,ORG,PER,Mean
lug,,,0.9983792901039124,0.9998076558113098,0.9990934729576111
twi,0.9983649849891663,,0.9990888237953186,0.9995205402374268,0.9989914496739706
ibo,0.9988178014755249,,0.99892657995224,,0.9988721907138824
pcm,0.9989359974861145,,,0.998786449432373,0.9988612234592438
mos,,,0.998728334903717,0.9988881945610046,0.9988082647323608
fon,0.9987342953681946,,0.9983183741569519,0.9989270567893982,0.9986599087715149
xho,0.9980520606040955,,,0.9992467761039734,0.9986494183540344
ewe,,,0.9978642463684082,0.9992319345474243,0.9985480904579163
nya,0.9979715943336487,,0.9990790486335754,,0.9985253214836121
hau,,,0.9977436661720276,0.9991313815116882,0.9984375238418579
luo,,,0.9977954626083374,0.9988095760345459,0.9983025193214417
yor,0.9983339309692383,,0.998091995716095,,0.9982129633426666
swa,0.9977076649665833,,,0.9986700415611267,0.998188853263855
sna,0.9948776364326477,,,0.9995864033699036,0.9972320199012756
bam,0.9991653561592102,,0.9952697157859802,,0.9972175359725952
wol,0.9987329840660095,,0.9949303269386292,,0.9968316555023193
bbj,0.9979109168052673,,0.9954521059989929,,0.9966815114021301
tsn,0.9934724569320679,,0.997480034828186,,0.995476245880127
zul,0.9952725172042847,,,,0.9952725172042847
kin,0.9931371212005615,,0.9966692924499512,,0.9949032068252563
