,PER,LOC,ORG,DATE
bam,0.9308324456214905,0.8823404908180237,0.8237751722335815,0.9016912579536438
bbj,0.9353416562080383,0.736924946308136,0.8872088193893433,0.8206595182418823
ewe,0.9128741025924683,0.895754873752594,0.9038218259811401,0.7104604244232178
fon,0.9234814047813416,0.8544308543205261,0.9106451272964478,0.8648472428321838
hau,0.928069531917572,0.8188226819038391,0.9125016927719116,0.8956377506256104
ibo,0.9456011056900024,0.8324452042579651,0.918249785900116,0.9418860077857971
kin,0.9294998049736023,0.9159787893295288,0.9327320456504822,0.950477659702301
lug,0.9126538634300232,0.939498245716095,0.9227255582809448,0.9599476456642151
luo,0.9205730557441711,0.936023473739624,0.9245914220809937,0.9186333417892456
mos,0.922030508518219,0.8464086055755615,0.8918271660804749,0.800360918045044
nya,0.9541739821434021,0.8488768935203552,0.9259684085845947,0.9036277532577515
pcm,0.9416111707687378,0.9191030263900757,0.8565880060195923,0.7271251082420349
sna,0.9200356602668762,0.8380609750747681,0.8958921432495117,0.9470987319946289
swa,0.9354617595672607,0.9282127618789673,0.8712740540504456,0.8742260336875916
tsn,0.9246775507926941,0.8987866044044495,0.9078627824783325,0.9445344805717468
twi,0.9494284987449646,0.9370495676994324,0.9363154172897339,0.9139018058776855
wol,0.9383640885353088,0.8009154200553894,0.8736295700073242,0.9356029629707336
xho,0.8894388675689697,0.7884751558303833,0.8976460695266724,0.8863407373428345
yor,0.8416094779968262,0.6368051767349243,0.8711690306663513,0.8476480841636658
zul,0.8853631615638733,0.8812920451164246,0.9165579080581665,0.9359533786773682
