,LOC,DATE,ORG,PER,Mean
lug,0.9767563602352632,0.9573082288921962,0.9658917024665401,0.9962460609317666,0.9740505881314415
twi,0.9509483760067458,0.9630212933985566,0.983429092248137,0.9902841793207781,0.9719207352435544
kin,0.9333293720750401,0.9759138352132536,0.9762026592234347,0.9892059694578395,0.968662958992392
swa,0.9469427337513443,0.9537172272547755,0.9740925225349304,0.9763560316158943,0.962777128789236
luo,0.8972355974154065,0.9776162882032139,0.9828763156746977,0.9862513839757978,0.960994896317279
ibo,0.8700583219911227,0.985414819098167,0.976834967295206,0.9863159749180543,0.9546560208256374
sna,0.8450317095312107,0.9856521701507814,0.9711114976311798,0.9928702894398018,0.9486664166882435
nya,0.8750462699861463,0.9509800846659422,0.9848351123427538,0.969262329275233,0.9450309490675188
ewe,0.9139310477771715,0.9095458003146814,0.9683415755909258,0.9881070219848196,0.9449813614168996
tsn,0.8241245678701952,0.9689223602648377,0.97793949143891,0.9860402625783387,0.9392566705380704
zul,0.8444115983838214,0.9759647006610672,0.9518320021460941,0.9747526253250361,0.9367402316290048
bam,0.8406306772503256,0.9635358649097492,0.9420588391544215,0.9882608584975434,0.93362155995301
hau,0.7989414382378847,0.9776360128375848,0.9536995738890964,0.9911259788350996,0.9303507509499164
pcm,0.9402471581471931,0.8017597890651307,0.9739617638022746,0.9932299992431416,0.927299677564435
mos,0.7907103689662118,0.9558269142120419,0.9628509294828494,0.9829996406916708,0.9230969633381935
fon,0.792582762234037,0.9466148754605327,0.9657902397518462,0.9864790597306896,0.9228667342942765
wol,0.7778051877984197,0.9630493958198947,0.9588544833104814,0.9870714649297386,0.9216951329646336
xho,0.7484502752913645,0.9854616423844679,0.9444021491469287,0.9798438286693458,0.9145394738730267
yor,0.7424449988169789,0.9414958862004676,0.9671989646532974,0.9325230054559793,0.8959157137816809
bbj,0.7417840422401674,0.9072262597717735,0.9363946952555997,0.9860039908882832,0.8928522470389559
