,LOC,ORG,DATE,PER,Mean
lug,0.9391228832900924,0.9138154994767531,0.9321417669908478,0.9733914215727625,0.9396178928326139
kin,0.9197813293212567,0.9217861948439857,0.9093269822871259,0.9047858593422637,0.913920091448658
nya,0.8742004558465982,0.9223790653800599,0.8743915511911122,0.9223310577377748,0.8983255325388863
sna,0.8476594280678992,0.8910999145010032,0.9198042565330262,0.9047306694880028,0.8908235671474829
luo,0.8907740681249855,0.8867770001774632,0.866543506055892,0.9100798325348822,0.8885436017233057
twi,0.8609280174944873,0.8927190597388718,0.824699983763648,0.9096921470956344,0.8720098020231605
tsn,0.7970081420761657,0.8963634309002058,0.8795918902021796,0.8928755255019564,0.8664597471701269
zul,0.8169028115616693,0.8957930612381548,0.8618662164610954,0.870208181730143,0.8611925677477656
xho,0.8120456743455411,0.8697629597783946,0.9307756610536613,0.8310956763376927,0.8609199928788225
ibo,0.8451384663213517,0.8154106510496859,0.8815542737367863,0.8913057025006205,0.8583522734021111
swa,0.8357713536658614,0.8403222089963878,0.7964077440147829,0.9193229372506138,0.8479560609819115
hau,0.7692536782423365,0.8608578310529503,0.8758247881536032,0.8682460711178638,0.8435455921416883
bam,0.8330976206223527,0.8059208871817248,0.8358366443302352,0.8622539598377716,0.8342772779930212
wol,0.7776263358456214,0.8722184801814352,0.8292297082196332,0.849187247864286,0.8320654430277439
ewe,0.788110007366302,0.8571515451169915,0.7483714960461489,0.8465494686448097,0.8100456292935629
mos,0.7524577799616646,0.8387985531123993,0.7259391462594861,0.8649550750878677,0.7955376386053544
pcm,0.7868811383010895,0.8161514838234809,0.6719540836283916,0.8918026631022313,0.7916973422137983
fon,0.7074945621977604,0.7903467952863092,0.6648162810077479,0.8199128982238431,0.7456426341789151
bbj,0.6146545080919872,0.7189846882992772,0.6888102172091647,0.8149137517116686,0.7093407913280244
yor,0.6016207548228292,0.7526281924158676,0.711941063648081,0.7169585085174826,0.6957871298510652
