,LOC,ORG,DATE,PER,Mean
lug,0.9824150142052512,0.9751600358912978,0.9755114562720003,0.9946629428608794,0.9819373623073572
kin,0.9796629175808131,0.9835154738067311,0.9741875852075367,0.9786348178973233,0.9790001986231011
luo,0.9730005956162764,0.980848844448335,0.9644018553160464,0.9842281189723852,0.9756198535882608
twi,0.9679784034432021,0.9842770440880801,0.9618563893356875,0.9834169530875697,0.9743821974886349
ibo,0.9665506214055186,0.9722836957374285,0.9773388825790851,0.9805627828882999,0.974183995652583
sna,0.9511385617258796,0.9801913175386209,0.9801421140966099,0.981721355914118,0.9732983373188071
nya,0.9606496654567873,0.9829859707482538,0.9635992742132022,0.9823966230168125,0.9724078833587639
tsn,0.9459274465849982,0.973980961375812,0.9691142929220012,0.9808902721834141,0.9674782432665564
zul,0.9496389737197033,0.9776374828677682,0.9629068254036675,0.9679575152671277,0.9645351993145667
xho,0.9370454796955154,0.969409256235961,0.9848276724243435,0.9662232773419487,0.9643764214244421
wol,0.9410339381879186,0.9719799068491289,0.9664375177365874,0.9719893308577563,0.9628601734078477
hau,0.9357983142068069,0.9718578956448753,0.9683948216997327,0.9692244779719076,0.9613188773808307
swa,0.9543418398740445,0.964838091804139,0.9319567471436807,0.9784850470026536,0.9574054314561296
bam,0.9546262448102215,0.9429161611027829,0.9615803618509355,0.9693675578914301,0.9571225814138424
mos,0.9422794381931273,0.9708817271344455,0.9344766265061445,0.9781420169354397,0.9564449521922893
ewe,0.9430344556602114,0.9732456994514382,0.9340454691640748,0.9699673789583202,0.9550732508085112
pcm,0.9564790921773246,0.9665690499252428,0.9023085316065942,0.9810742174882329,0.9516077227993486
fon,0.9301357590611762,0.9646603330321843,0.9083234646625787,0.9729907969995899,0.9440275884388822
yor,0.8914797733590274,0.9658760729180127,0.9255599656254105,0.9463396414050294,0.9323138633268699
bbj,0.880714439826495,0.9350177093691615,0.923852278559223,0.9755656186637762,0.9287875116046639
