layer,model,rank_type,language,pearson
2,mbert,top5,twi,0.9369453523060657
2,mbert,top5,lug,0.936354221157423
2,mbert,top5,kin,0.9360481922297572
2,mbert,top5,luo,0.9343161116637323
2,mbert,top5,swa,0.9316770766624842
2,mbert,worst5,bbj,0.7750896316791942
2,mbert,worst5,yor,0.7916074458144011
2,mbert,worst5,fon,0.8497027222002822
2,mbert,worst5,bam,0.8635434970973417
2,mbert,worst5,mos,0.8720799374722565
3,mbert,top5,kin,0.9575738809930678
3,mbert,top5,lug,0.9553336636579337
3,mbert,top5,twi,0.9552268445636908
3,mbert,top5,swa,0.9536311872042385
3,mbert,top5,luo,0.9533703402661251
3,mbert,worst5,bbj,0.8491618425178427
3,mbert,worst5,yor,0.8610351653356016
3,mbert,worst5,fon,0.898417563011664
3,mbert,worst5,bam,0.9118845291194573
3,mbert,worst5,mos,0.9151227760834613
10,mbert,top5,kin,0.9857168051173336
10,mbert,top5,twi,0.9854330551987199
10,mbert,top5,swa,0.9847651949131571
10,mbert,top5,luo,0.9841992318985912
10,mbert,top5,lug,0.9841289545144307
10,mbert,worst5,bbj,0.949807517432398
10,mbert,worst5,yor,0.9508490117453141
10,mbert,worst5,mos,0.9654521518773407
10,mbert,worst5,fon,0.9669355584855545
10,mbert,worst5,xho,0.968814846165665
12,mbert,top5,kin,0.9415149481357289
12,mbert,top5,lug,0.9401497350556369
12,mbert,top5,luo,0.937591752143358
12,mbert,top5,twi,0.9372611662313137
12,mbert,top5,swa,0.9335251669211833
12,mbert,worst5,yor,0.8118318018056443
12,mbert,worst5,bbj,0.819164579327242
12,mbert,worst5,mos,0.8774093894731357
12,mbert,worst5,fon,0.8800078236793305
12,mbert,worst5,pcm,0.8835929589826242
