,LOC,PER,ORG,DATE
bam,0.9999958872795105,0.9999977350234985,0.999994695186615,0.999994158744812
bbj,0.9999936819076538,0.9999960660934448,0.9999937415122986,0.9999909996986389
ewe,0.999994695186615,0.9999933838844299,0.9999951124191284,0.9999883770942688
fon,0.9999944567680359,0.9999954700469971,0.999993622303009,0.9999902248382568
hau,0.999988317489624,0.9999969005584717,0.9999861717224121,0.9999881982803345
ibo,0.9999979138374329,0.9999988675117493,0.9999958276748657,0.9999968409538269
kin,0.999995768070221,0.999997615814209,0.9999957084655762,0.9999958276748657
lug,0.9999924898147583,0.999999463558197,0.9999966621398926,0.9999955892562866
luo,0.9999933838844299,0.9999972581863403,0.9999892711639404,0.9999953508377075
mos,0.9999955892562866,0.9999972581863403,0.9999960064888,0.9999920725822449
nya,0.9999939203262329,0.9999989867210388,0.9999935626983643,0.9999935626983643
pcm,0.9999831318855286,0.9999929070472717,0.9999766945838928,0.9999628067016602
sna,0.9999976754188538,0.9999985694885254,0.9999964833259583,0.9999966621398926
swa,0.9999826550483704,0.999995231628418,0.9999793767929077,0.9999729990959167
tsn,0.9999903440475464,0.999997079372406,0.9999870657920837,0.9999922513961792
twi,0.9999944567680359,0.9999971389770508,0.9999969005584717,0.9999952912330627
wol,0.9999962449073792,0.9999985098838806,0.999989926815033,0.9999971985816956
xho,0.9999967217445374,0.9999984502792358,0.999995768070221,0.9999960064888
yor,0.9999964237213135,0.9999973773956299,0.9999962449073792,0.9999950528144836
zul,0.999995768070221,0.9999988675117493,0.9999963045120239,0.9999959468841553
