,LOC,PER,ORG,DATE
bam,0.9992960691452026,0.999010443687439,0.9992983341217041,
bbj,0.9977833032608032,0.9988661408424377,0.998663067817688,
ewe,0.9992860555648804,0.999237060546875,0.9989535212516785,
fon,0.9992997646331787,0.9989872574806213,0.9990373253822327,
hau,0.9986975193023682,0.9981179237365723,0.9989075660705566,
ibo,0.9995625615119934,0.9986008405685425,0.9991485476493835,
kin,0.9986664056777954,0.9985909461975098,0.9997405409812927,
lug,0.9997290372848511,0.9998621344566345,0.9997258186340332,
luo,0.9994850754737854,0.9993232488632202,0.9993188977241516,
mos,0.999182939529419,0.9992119073867798,0.998849093914032,
nya,0.999213457107544,0.9991164803504944,0.9982001781463623,
pcm,0.9990825653076172,0.999451756477356,0.999061644077301,
sna,0.9976980090141296,0.9993759989738464,0.9990195035934448,
swa,0.9983941316604614,0.9991317987442017,0.9978433847427368,
tsn,0.9994862675666809,0.9993379712104797,0.9990836381912231,
twi,0.9989371299743652,0.9995105266571045,0.999168872833252,
wol,0.999499499797821,0.9993009567260742,0.9980716705322266,
xho,0.9994680285453796,0.9992322325706482,0.999350368976593,
yor,0.9990158081054688,0.9991059303283691,0.999169111251831,
zul,0.9994332194328308,0.9995719194412231,0.9992086291313171,
