,LOC,PER,ORG,DATE
bam,0.9998522400856018,0.9989972710609436,0.9998679757118225,0.9995918273925781
bbj,0.9997445940971375,0.9985552430152893,0.9998559355735779,0.9998028874397278
ewe,0.9998695254325867,0.9978445768356323,0.9991176128387451,0.9990268349647522
fon,0.999859631061554,0.9985156655311584,0.9998244643211365,0.9997518062591553
hau,0.9997143149375916,0.9990133047103882,0.9986517429351807,0.9991600513458252
ibo,0.9996817708015442,0.9986399412155151,0.9997721314430237,0.9998545050621033
kin,0.9998313784599304,0.9991686940193176,0.9998132586479187,0.9996452927589417
lug,0.9995349645614624,0.9998790621757507,0.9999326467514038,0.9985930323600769
luo,0.9996594190597534,0.9994030594825745,0.9993417859077454,0.9997707605361938
mos,0.999497652053833,0.9991234540939331,0.9998223185539246,0.9994491934776306
nya,0.9996941685676575,0.998629629611969,0.9997972846031189,0.9996184706687927
pcm,0.9978715777397156,0.9994824528694153,0.9974139332771301,0.991050660610199
sna,0.9994730949401855,0.9995848536491394,0.9998486638069153,0.9997422695159912
swa,0.9996367692947388,0.9994679689407349,0.9993759989738464,0.9988726377487183
tsn,0.9995798468589783,0.9998152256011963,0.998093843460083,0.9991810917854309
twi,0.9983041286468506,0.999599277973175,0.9998108148574829,0.9996283650398254
wol,0.9998515248298645,0.9995740652084351,0.9971368312835693,0.9994136691093445
xho,0.9994685053825378,0.9979856014251709,0.9998854398727417,0.9997329711914062
yor,0.9994462728500366,0.9989139437675476,0.9998100399971008,0.9998255968093872
zul,0.999750018119812,0.9990646243095398,0.9998153448104858,0.9996525645256042
