,LOC,PER,ORG,DATE
bam,0.9975083470344543,0.9981796741485596,0.9961211085319519,0.9976754784584045
bbj,0.9979165196418762,0.9981187582015991,0.9986600875854492,0.9975770115852356
ewe,0.9982187151908875,0.9955704808235168,0.9983839392662048,0.9964065551757812
fon,0.9948616027832031,0.9955674409866333,0.9971272349357605,0.9967730045318604
hau,0.9927746653556824,0.9967513680458069,0.9937558174133301,0.9928619861602783
ibo,0.9976020455360413,0.9980263113975525,0.9975445866584778,0.9986370801925659
kin,0.9980608224868774,0.9970486164093018,0.9977834224700928,0.9979408979415894
lug,0.9958260655403137,0.9996431469917297,0.9987291693687439,0.9979010820388794
luo,0.996577799320221,0.9985314607620239,0.9947761297225952,0.9982069730758667
mos,0.9972883462905884,0.9979997873306274,0.9975820183753967,0.9976465106010437
nya,0.9977633357048035,0.9987221360206604,0.9969804286956787,0.9981399774551392
pcm,0.9939820170402527,0.9957495927810669,0.9898623824119568,0.9850094318389893
sna,0.9989400506019592,0.9977331757545471,0.9991922378540039,0.9982171654701233
swa,0.9863890409469604,0.9951336979866028,0.9876343607902527,0.9825589656829834
tsn,0.9953941106796265,0.998814046382904,0.9946980476379395,0.997309684753418
twi,0.995929479598999,0.9981865286827087,0.9986233711242676,0.9976179003715515
wol,0.9978023171424866,0.9986950159072876,0.9961124658584595,0.9991205930709839
xho,0.9985000491142273,0.9974318146705627,0.9980102181434631,0.998378574848175
yor,0.9978853464126587,0.9979836344718933,0.9972907304763794,0.9985346794128418
zul,0.9973269104957581,0.9978633522987366,0.9989142417907715,0.9980555772781372
