,LOC,PER,ORG,DATE
bam,0.9999757409095764,0.9999549984931946,0.9999673366546631,0.9999743103981018
bbj,0.9999604821205139,0.999976396560669,0.9999606013298035,0.9999344348907471
ewe,0.999977171421051,0.9999218583106995,0.9999870657920837,0.9999631643295288
fon,0.9999613761901855,0.9999516606330872,0.9999644160270691,0.9999389052391052
hau,0.9999125599861145,0.9999743103981018,0.9998800754547119,0.9999172687530518
ibo,0.9999821186065674,0.9999861717224121,0.999977171421051,0.9999790787696838
kin,0.9999666810035706,0.9999694228172302,0.999987781047821,0.9999804496765137
lug,0.9999630451202393,0.9999926686286926,0.9999758005142212,0.9999637007713318
luo,0.9999583959579468,0.9999854564666748,0.9999340176582336,0.9999599456787109
mos,0.9999813437461853,0.9999739527702332,0.9999845027923584,0.9999724626541138
nya,0.999963104724884,0.9999918341636658,0.9999681115150452,0.9999794363975525
pcm,0.99989253282547,0.9999629855155945,0.9998325705528259,0.999781608581543
sna,0.999989926815033,0.9999825358390808,0.9999833703041077,0.9999811053276062
swa,0.999836802482605,0.9999667406082153,0.9998433589935303,0.9997908473014832
tsn,0.9999314546585083,0.9999879002571106,0.9999231696128845,0.9999637007713318
twi,0.999975323677063,0.999954342842102,0.9999862313270569,0.9999791979789734
wol,0.9999887943267822,0.999981164932251,0.9999611973762512,0.9999908804893494
xho,0.9999759793281555,0.999977171421051,0.9999786615371704,0.9999774098396301
yor,0.999978244304657,0.9999743700027466,0.9999700784683228,0.999970018863678
zul,0.9999783039093018,0.9999808073043823,0.9999880790710449,0.99998539686203
