,LOC,PER,ORG,DATE
bam,0.9999990463256836,0.9999992251396179,0.9999990463256836,0.9999989867210388
bbj,0.9999988675117493,0.9999992847442627,0.9999978542327881,0.9999979138374329
ewe,0.9999990463256836,0.9999986290931702,0.9999990463256836,0.9999949336051941
fon,0.9999988675117493,0.9999988079071045,0.9999980330467224,0.9999977946281433
hau,0.9999976754188538,0.9999989867210388,0.9999959468841553,0.9999964833259583
ibo,0.9999994039535522,0.9999994039535522,0.9999988675117493,0.999998927116394
kin,0.9999993443489075,0.9999995827674866,0.9999986290931702,0.9999980926513672
lug,0.9999982118606567,0.9999998211860657,0.9999989867210388,0.9999980330467224
luo,0.9999983310699463,0.9999995231628418,0.9999967217445374,0.9999983310699463
mos,0.9999987483024597,0.9999992847442627,0.9999986886978149,0.9999971985816956
nya,0.9999988675117493,0.9999996423721313,0.9999986290931702,0.9999970197677612
pcm,0.9999951124191284,0.9999980330467224,0.9999942183494568,0.9999883770942688
sna,0.9999991655349731,0.9999991655349731,0.9999992847442627,0.9999980330467224
swa,0.9999958872795105,0.9999988675117493,0.9999943971633911,0.9999905228614807
tsn,0.9999977946281433,0.9999994039535522,0.9999963045120239,0.9999961256980896
twi,0.9999984502792358,0.9999994039535522,0.9999988079071045,0.9999990463256836
wol,0.9999992251396179,0.9999995827674866,0.9999971389770508,0.9999985694885254
xho,0.9999992847442627,0.9999986290931702,0.9999989867210388,0.9999987483024597
yor,0.9999989867210388,0.9999990463256836,0.9999986290931702,0.9999985694885254
zul,0.999999463558197,0.9999987483024597,0.9999992847442627,0.9999982118606567
