,PER,ORG,LOC,DATE,Mean
kin,0.9405354261398315,0.968599259853363,0.922092854976654,0.9341816306114197,0.9413522928953171
twi,0.9480194449424744,0.9688495397567749,0.9044480919837952,0.9078897833824158,0.932301715016365
ibo,0.9460338354110718,0.9636774063110352,0.8588234186172485,0.942861020565033,0.9278489202260971
luo,0.9397013783454895,0.9505762457847595,0.8797909617424011,0.9144034385681152,0.9211180061101913
sna,0.937860369682312,0.9517516493797302,0.8484623432159424,0.9402278065681458,0.9195755422115326
lug,0.9836587905883789,0.869861900806427,0.9215993881225586,0.8962352275848389,0.9178388267755508
tsn,0.9422904849052429,0.9483653903007507,0.8480017781257629,0.9303131699562073,0.917242705821991
nya,0.9303821325302124,0.9623259902000427,0.8485910892486572,0.9003443121910095,0.9104108810424805
zul,0.9145084619522095,0.9619156122207642,0.833041787147522,0.9280896186828613,0.9093888700008392
ewe,0.9369398951530457,0.9571047425270081,0.8537660837173462,0.8867043852806091,0.9086287766695023
wol,0.9482486844062805,0.9425290822982788,0.7894154191017151,0.9309740662574768,0.9027918130159378
xho,0.9210779666900635,0.9366441965103149,0.7813162803649902,0.9264548420906067,0.8913733214139938
bam,0.942255437374115,0.8906587958335876,0.8077204823493958,0.8924582004547119,0.8832732290029526
swa,0.9233720898628235,0.9027743339538574,0.9002457857131958,0.7810320854187012,0.8768560737371445
mos,0.9466710686683655,0.9450717568397522,0.80660480260849,0.8055537939071655,0.8759753555059433
pcm,0.9479274749755859,0.9069558382034302,0.8653367161750793,0.7684140205383301,0.8721585124731064
bbj,0.9280624985694885,0.9383372068405151,0.7518051862716675,0.8569009900093079,0.8687764704227448
yor,0.9014436602592468,0.9374945759773254,0.7530818581581116,0.8800235390663147,0.8680109083652496
hau,0.9346299767494202,0.910993218421936,0.7692170143127441,0.8454614281654358,0.865075409412384
fon,0.9302852153778076,0.9448304772377014,0.7321315407752991,0.845876157283783,0.8632808476686478
