,LOC,DATE,PER,ORG
bam,0.9152716398239136,0.931892454624176,0.8222905397415161,0.8844780921936035
bbj,0.8099811673164368,0.8618360161781311,0.8397635221481323,0.9162771701812744
ewe,0.9148871302604675,0.6863874197006226,0.8236734867095947,0.9346778988838196
fon,0.9068007469177246,0.891671895980835,0.8211243152618408,0.9442675709724426
hau,0.899387776851654,0.9239392280578613,0.8173214793205261,0.9442151784896851
ibo,0.9127535223960876,0.9573085904121399,0.8428565859794617,0.9436419606208801
kin,0.8897774815559387,0.9371391534805298,0.8212693929672241,0.8916142582893372
lug,0.8778276443481445,0.9677202701568604,0.7903538942337036,0.929562509059906
luo,0.9200806617736816,0.9437140226364136,0.8291171193122864,0.8926011919975281
mos,0.9053778648376465,0.9030624628067017,0.821853518486023,0.9278424382209778
nya,0.9064102172851562,0.9287334680557251,0.849250078201294,0.9437441825866699
pcm,0.9199188351631165,0.7582943439483643,0.8325104117393494,0.8757326006889343
sna,0.9136070609092712,0.9682255983352661,0.8350586295127869,0.9193870425224304
swa,0.8853012323379517,0.9038099050521851,0.8262447714805603,0.8841874599456787
tsn,0.9064608812332153,0.9613447785377502,0.8329408764839172,0.920623242855072
twi,0.9050443172454834,0.9317551851272583,0.8525328636169434,0.9570419192314148
wol,0.8742704391479492,0.9488492608070374,0.8377655744552612,0.898809552192688
xho,0.863771915435791,0.9225949048995972,0.8226837515830994,0.9249315857887268
yor,0.7575960159301758,0.8724891543388367,0.7671098709106445,0.9128344655036926
zul,0.9229573607444763,0.9509307146072388,0.8360387682914734,0.9374485611915588
