,ORG,DATE,PER,LOC,Mean
kin,0.9999955296516418,0.9999975562095642,0.9999914765357971,0.999998927116394,0.9999972453580441
lug,0.9999964237213135,0.9999955296516418,0.999994158744812,0.999996542930603,0.9999961338331067
zul,0.9999948143959045,0.9999953508377075,0.9999943971633911,0.9999969601631165,0.999995687815148
sna,0.9999964833259583,0.9999960660934448,0.9999920129776001,0.9999945163726807,0.9999956307135854
xho,0.9999950528144836,0.9999964237213135,0.9999920725822449,0.9999953508377075,0.9999955534309227
nya,0.9999938011169434,0.999994158744812,0.9999943375587463,0.9999977946281433,0.9999952371039103
wol,0.999987781047821,0.9999961256980896,0.9999910593032837,0.9999960064888,0.9999932690555342
twi,0.9999908208847046,0.9999924302101135,0.9999886751174927,0.9999949932098389,0.9999926839600711
ibo,0.9999875426292419,0.9999946355819702,0.9999904632568359,0.9999953508377075,0.99999247745579
hau,0.9999910593032837,0.9999903440475464,0.999994695186615,0.999995768070221,0.9999924267683755
mos,0.999994158744812,0.999988317489624,0.9999896883964539,0.9999945759773254,0.9999923088106271
luo,0.9999848008155823,0.9999953508377075,0.999990701675415,0.9999968409538269,0.9999923052124464
tsn,0.9999861717224121,0.9999939799308777,0.999990701675415,0.9999964237213135,0.9999921683251388
bam,0.9999907612800598,0.9999902248382568,0.9999879598617554,0.9999930262565613,0.999991284267796
yor,0.9999922513961792,0.999987781047821,0.9999925494194031,0.999991774559021,0.9999906329970973
bbj,0.9999920129776001,0.9999874830245972,0.9999929666519165,0.9999915361404419,0.9999903853484026
ewe,0.999989926815033,0.9999850988388062,0.9999882578849792,0.999995231628418,0.9999900569753071
fon,0.9999884963035583,0.9999829530715942,0.9999871253967285,0.9999921321868896,0.9999878489439256
swa,0.9999803304672241,0.9999781250953674,0.9999905824661255,0.9999937415122986,0.9999841683180001
pcm,0.9999802112579346,0.9999679327011108,0.9999847412109375,0.9999905824661255,0.9999796568252283
