,ORG,DATE,PER,LOC,Mean
lug,0.9999968409538269,0.999997079372406,0.9999823570251465,0.9999979734420776,0.9999970626330438
kin,0.9999972581863403,0.9999963641166687,0.999977707862854,0.9999971389770508,0.9999966178666263
nya,0.9999975562095642,0.9999964833259583,0.999983549118042,0.9999940991401672,0.9999958494203923
tsn,0.9999948740005493,0.9999969601631165,0.999979555606842,0.9999958872795105,0.9999956496431446
sna,0.9999974370002747,0.9999943971633911,0.999973714351654,0.999992847442627,0.9999945603330617
luo,0.9999938607215881,0.9999959468841553,0.999978244304657,0.999993622303009,0.9999942210089816
xho,0.9999958872795105,0.9999951720237732,0.999973714351654,0.9999912977218628,0.9999937976752054
zul,0.9999966025352478,0.9999879598617554,0.9999826550483704,0.9999913573265076,0.9999918264979766
wol,0.9999936819076538,0.9999924302101135,0.999972403049469,0.999983549118042,0.9999896117395616
ewe,0.9999929666519165,0.9999873638153076,0.999958336353302,0.9999879002571106,0.9999889208888757
swa,0.9999898076057434,0.9999848008155823,0.9999867677688599,0.9999917149543762,0.9999887428571546
pcm,0.9999881982803345,0.9999875426292419,0.999982476234436,0.9999906420707703,0.999988694829265
bbj,0.9999907612800598,0.9999867081642151,0.9999755024909973,0.999984085559845,0.999987001024832
twi,0.9999904036521912,0.999983012676239,0.9999679327011108,0.9999867081642151,0.9999864124876308
hau,0.999988317489624,0.9999770522117615,0.9999830722808838,0.9999889135360718,0.9999847344839041
yor,0.9999904036521912,0.9999808669090271,0.9999721646308899,0.9999824166297913,0.9999843671565919
ibo,0.9999886751174927,0.999980628490448,0.9999663233757019,0.9999830722808838,0.999983844951069
mos,0.9999910593032837,0.9999761581420898,0.9999670386314392,0.9999843835830688,0.9999836019956534
fon,0.999984860420227,0.9999681711196899,0.9999645948410034,0.9999774694442749,0.9999766409240682
bam,0.9999760389328003,0.999981701374054,0.9999579191207886,0.9999697804450989,0.9999755580281335
