,ORG,PER,DATE,LOC,Mean
kin,0.9551486968994141,0.8030232787132263,0.9515035152435303,0.9131103754043579,0.937236596166698
nya,0.9492737650871277,0.8307161927223206,0.9450367093086243,0.9058908820152283,0.9313870352857253
luo,0.9352216720581055,0.8058587908744812,0.9393771290779114,0.9171390533447266,0.9281337849454943
twi,0.9624425768852234,0.8281450271606445,0.9151737093925476,0.9076271057128906,0.9264483966079413
lug,0.9262348413467407,0.8244402408599854,0.924163281917572,0.9269627928733826,0.9237997812383315
ibo,0.9450480341911316,0.8080343008041382,0.9604431390762329,0.8612797260284424,0.9200173063215866
swa,0.9121413230895996,0.7891594767570496,0.9087661504745483,0.9267098903656006,0.9133878864494025
zul,0.9318934679031372,0.8116471171379089,0.9507541656494141,0.859800398349762,0.912139496382545
sna,0.9509075880050659,0.8207858204841614,0.9677707552909851,0.8137485384941101,0.9090438009866701
tsn,0.9067661762237549,0.8129777908325195,0.9459496736526489,0.8691493272781372,0.9054391649034288
hau,0.9451093673706055,0.811568021774292,0.9474982619285583,0.8207386136054993,0.9026275569317388
wol,0.9192109704017639,0.8222470879554749,0.9321326017379761,0.8380365967750549,0.8950049000627854
xho,0.9223978519439697,0.8143355250358582,0.9697265028953552,0.7937518954277039,0.8937046999245687
bam,0.8615297079086304,0.7959949374198914,0.9049825668334961,0.8660471439361572,0.8759212793867572
fon,0.9276722073554993,0.8097650408744812,0.8725213408470154,0.8212488889694214,0.8725582809230081
mos,0.9272487759590149,0.8126479387283325,0.833721399307251,0.8486202955245972,0.8687416167041055
pcm,0.8961832523345947,0.8192934989929199,0.7806499004364014,0.8906950354576111,0.8551260778327393
ewe,0.9254844784736633,0.8109918236732483,0.7578117251396179,0.8780491352081299,0.8529427608633353
yor,0.9105452299118042,0.7457880973815918,0.8748883605003357,0.7349313497543335,0.8382719692841075
bbj,0.901321291923523,0.8171967267990112,0.8580414056777954,0.7222541570663452,0.8270093654495438
