,ORG,PER,DATE,LOC,Mean
twi,0.9627677202224731,0.8819248676300049,,0.938887357711792,0.948820665044692
kin,0.9554452300071716,0.8784430623054504,,0.9402718544006348,0.9458367321097735
ibo,0.9531005024909973,0.8634735941886902,,0.9402037262916565,0.9442294390456191
luo,0.9435657262802124,0.8640817403793335,,0.9358840584754944,0.9375216937759547
hau,0.959261417388916,0.8801246881484985,,0.9187239408493042,0.9372780774403544
mos,0.9515142440795898,0.8661502599716187,,0.9273051023483276,0.9372759038962207
lug,0.9503144025802612,0.8573004603385925,,0.928209125995636,0.9368745418428217
nya,0.9451512098312378,0.8890529274940491,,0.9292760491371155,0.9358108905912603
fon,0.9526351690292358,0.8595556020736694,,0.923304557800293,0.9356859528902665
zul,0.9532203078269958,0.8672956824302673,,0.9219378232955933,0.9355319767322355
sna,0.9448083639144897,0.8702934384346008,,0.9236289858818054,0.9323567748069763
ewe,0.9434975385665894,0.8708325028419495,,0.9174966812133789,0.9287593058012065
tsn,0.9318245053291321,0.8784024715423584,,0.9228276014328003,0.9259010946866378
wol,0.9368210434913635,0.8889873027801514,,0.9100633859634399,0.9224386736027246
xho,0.9421270489692688,0.8502861857414246,,0.9058630466461182,0.9218481877475109
pcm,0.905190646648407,0.8744335174560547,,0.9329091906547546,0.9177504118206432
swa,0.9110339283943176,0.8789182305335999,,0.9228755235671997,0.9158468668900647
bam,0.8827512264251709,0.8693995475769043,,0.9433006644248962,0.9117552736430492
yor,0.9292235374450684,0.8449147939682007,,0.8755159378051758,0.9006962926642409
bbj,0.935261607170105,0.8699254393577576,,0.865205705165863,0.8993508925715696
