,ORG,PER,DATE,LOC,Mean
kin,0.8524102568626404,0.5932206511497498,,0.8159056305885315,0.8271403526796878
lug,0.8450040221214294,0.5509165525436401,,0.8126018643379211,0.8207091648601791
twi,0.8435787558555603,0.6223258376121521,,0.8045742511749268,0.8182002705277749
nya,0.8237987756729126,0.6439958810806274,,0.8071677684783936,0.8104884936971571
sna,0.8251073956489563,0.5711066722869873,,0.8076781034469604,0.8092484948704544
zul,0.8572848439216614,0.6016131043434143,,0.7647004127502441,0.804894195598306
ibo,0.7847392559051514,0.5639232397079468,,0.8256638646125793,0.798174036359324
tsn,0.8102812767028809,0.5638945698738098,,0.7914908528327942,0.7939833998680115
swa,0.7935846447944641,0.6001518964767456,,0.792595386505127,0.7874704587806776
hau,0.8344734311103821,0.5992003679275513,,0.7319031953811646,0.7778294410520387
mos,0.807657778263092,0.5506371855735779,,0.7416856288909912,0.7681464263536397
fon,0.7862827181816101,0.5329319834709167,,0.7615517377853394,0.7668982402792255
bam,0.7219670414924622,0.5552113056182861,,0.8123708963394165,0.7609954447422212
xho,0.8209267258644104,0.5255926847457886,,0.701521635055542,0.7543611271867474
ewe,0.7475128769874573,0.571732759475708,,0.761368989944458,0.7491193361652707
luo,0.7232378125190735,0.5998241305351257,,0.7624268531799316,0.7386670454034527
wol,0.7946291565895081,0.5938023328781128,,0.6793407201766968,0.7328145712324716
pcm,0.6947870850563049,0.5730651617050171,,0.7584757804870605,0.7221586287600322
bbj,0.7481269240379333,0.5438984036445618,,0.6530216932296753,0.6960109327603312
yor,0.7103911638259888,,,0.5816354155540466,0.6460132896900177
