,LOC,DATE,ORG,PER,Mean
sna,0.9889488816261292,,0.9837231040000916,0.9385671615600586,0.9844987300726084
hau,0.9800395369529724,,0.980907678604126,0.9377788305282593,0.9788315009612304
twi,0.9774349927902222,,0.979343056678772,0.9519239664077759,0.977371137875777
xho,0.9789290428161621,,0.9761977195739746,0.9342103600502014,0.9758959573048812
lug,0.9670094847679138,,0.9812056422233582,0.9513954520225525,0.9732340207466712
fon,0.9741694927215576,,0.9751215577125549,0.9295183420181274,0.9729098643247898
mos,0.982668936252594,,0.9649032354354858,0.9491028785705566,0.9728367317181367
nya,0.9698873162269592,,0.9737504124641418,0.9582266807556152,0.97129608805363
wol,0.9804996252059937,,0.9615429639816284,0.954236626625061,0.9703757304411668
kin,0.9767553210258484,,0.9637371301651001,0.9522184729576111,0.969552850494018
zul,0.9651060104370117,,0.9748414754867554,0.9527516961097717,0.9693113565444946
ibo,0.9833402633666992,,0.9557886719703674,0.9473667144775391,0.9687107079304181
bam,0.9763734936714172,,0.9612663388252258,0.9383618831634521,0.967648453437365
ewe,0.9540707468986511,,0.9646725654602051,0.9460293650627136,0.9588584911364776
yor,0.949239194393158,,0.9657751321792603,0.943033754825592,0.9569504937300315
bbj,0.9465647339820862,,0.9628831148147583,0.9473036527633667,0.9544385293355355
swa,0.9632333517074585,,0.9437105059623718,0.9513705968856812,0.9533911083753293
luo,0.9734276533126831,,0.9294413924217224,0.9491493701934814,0.9513466323797519
tsn,0.9558269381523132,,0.9456021785736084,0.9437500238418579,0.9504466916506107
pcm,0.943362832069397,,0.9368628263473511,0.9435529112815857,0.9402451400573437
