,LOC,DATE,ORG,PER,Mean
xho,0.9997090101242065,0.9997308254241943,0.9997997283935547,0.9993321299552917,0.999735757902071
hau,0.9998019337654114,0.9996432065963745,0.9996352195739746,0.9994446635246277,0.999686991239523
lug,0.9996974468231201,0.9995895028114319,0.9997380375862122,0.9995196461677551,0.9996709606864236
zul,0.9995522499084473,0.9996131062507629,0.9998565316200256,0.9994316101074219,0.9996676677233213
nya,0.9998205900192261,0.9992995858192444,0.9996680021286011,0.9996125102043152,0.9995964866179925
sna,0.9996194839477539,0.9993715286254883,0.9998108148574829,0.9993592500686646,0.9995943400766942
kin,0.9996247887611389,0.9993681311607361,0.999715268611908,0.9993026852607727,0.9995624686216379
ibo,0.9995983242988586,0.999599039554596,0.9993554949760437,0.9994624257087708,0.999516186002013
swa,0.9996437430381775,0.9994078874588013,0.9994491934776306,0.999237596988678,0.9994934518615921
luo,0.9996374845504761,0.9996223449707031,0.9992230534553528,0.9994086623191833,0.9994920701175541
tsn,0.9993423819541931,0.999713659286499,0.9993869066238403,0.9994086027145386,0.9994791026239271
wol,0.9994434118270874,0.9995368123054504,0.9994450211524963,0.9992096424102783,0.9994681872330703
bam,0.9993933439254761,0.999434769153595,0.9995084404945374,0.9991179704666138,0.9994370101334212
twi,0.9995542168617249,0.9990749359130859,0.9996469616889954,0.9995805621147156,0.9994294024133062
mos,0.999487042427063,0.9992113709449768,0.9995563626289368,0.9994263052940369,0.9994184676702921
ewe,0.9994663000106812,0.9988404512405396,0.9994025230407715,0.999098002910614,0.9992328293911823
bbj,0.9993658065795898,0.9987589120864868,0.9993846416473389,0.999257504940033,0.9991720651651358
yor,0.9989390969276428,0.9989653825759888,0.9991504549980164,0.9988142848014832,0.9990130121057684
fon,0.9994294047355652,0.997776448726654,0.9995284080505371,0.9988023042678833,0.9989085863162945
pcm,0.9992106556892395,0.9983065128326416,0.9987719058990479,0.9992684125900269,0.9987761517623802
