,ORG,LOC,DATE,PER
bam,0.9638374447822571,0.968087911605835,0.9687067270278931,0.9836181998252869
bbj,0.9782926440238953,0.9424614906311035,0.9577843546867371,0.9791368842124939
ewe,0.9867787957191467,0.9678954482078552,0.966476559638977,0.9788786768913269
fon,0.9845474362373352,0.9548237919807434,0.9605900049209595,0.9838341474533081
hau,0.9779863357543945,0.9485055804252625,0.9516129493713379,0.9810389280319214
ibo,0.9871119260787964,0.9575515985488892,0.9877744317054749,0.9848788976669312
kin,0.9895314574241638,0.9841758012771606,0.9810889959335327,0.9787326455116272
lug,0.9725453853607178,0.9819010496139526,0.953405499458313,0.9867706894874573
luo,0.9805035591125488,0.9816318154335022,0.982982337474823,0.9772262573242188
mos,0.9859382510185242,0.9661992788314819,0.9540367722511292,0.9851295351982117
nya,0.9841224551200867,0.9614410400390625,0.9702718257904053,0.9877561330795288
pcm,0.9677138328552246,0.9738938808441162,0.9097377061843872,0.985183596611023
sna,0.9875490665435791,0.9677600860595703,0.9838939309120178,0.985138475894928
swa,0.9732472896575928,0.9700073599815369,0.9263797998428345,0.9722041487693787
tsn,0.9786046147346497,0.9686926007270813,0.9775532484054565,0.9818248748779297
twi,0.9919201731681824,0.9811886548995972,0.9788764119148254,0.9867211580276489
wol,0.9805466532707214,0.9569403529167175,0.9743003249168396,0.9863170385360718
xho,0.9791103601455688,0.9634550213813782,0.9775049686431885,0.9775252342224121
yor,0.9866540431976318,0.9507138729095459,0.963807225227356,0.977740466594696
zul,0.9887474775314331,0.970062255859375,0.9771069288253784,0.9842175841331482
