,LOC,PER,DATE,ORG
bam,0.9979894757270813,,,0.997305691242218
bbj,0.9959056377410889,,,0.9980108141899109
ewe,,0.9921234846115112,,0.9985031485557556
fon,0.9976285696029663,0.9927140474319458,,0.9983497858047485
hau,0.9971824288368225,0.9924142956733704,,0.997933566570282
ibo,0.9976410269737244,,,0.9986487030982971
kin,0.9981138706207275,0.9908297061920166,,0.9987154006958008
lug,,0.9911892414093018,,0.9972315430641174
luo,,0.99254310131073,,0.9970863461494446
mos,,0.9923591017723083,,0.9984360337257385
nya,0.9980694651603699,0.9919611811637878,,0.9985846877098083
pcm,0.9980920553207397,0.9927694797515869,,
sna,0.9984351396560669,0.9928520917892456,,0.9986089468002319
swa,0.9976564049720764,0.9925957918167114,,0.9975125193595886
tsn,0.9977409839630127,,,0.9982429146766663
twi,0.9984152913093567,0.9933394193649292,,0.9988685250282288
wol,0.9974686503410339,0.9918800592422485,,0.998099684715271
xho,0.9978364706039429,0.992820680141449,,
yor,0.9960653185844421,,,0.998093843460083
zul,0.9974355697631836,0.9910942912101746,,
