,LOC,PER,DATE,ORG
bam,0.9763083457946777,0.8782132267951965,0.9836057424545288,0.9601560235023499
bbj,0.9603447914123535,0.8936256170272827,0.9634116888046265,0.9775941967964172
ewe,0.9794224500656128,0.8947824239730835,0.9676056504249573,0.9830373525619507
fon,0.968479335308075,0.897196352481842,0.9609813094139099,0.9815635681152344
hau,0.9582284092903137,0.8990030884742737,0.948424756526947,0.9792413115501404
ibo,0.9648491144180298,0.8870875239372253,0.9908521771430969,0.9823707342147827
kin,0.9741076231002808,0.8861790299415588,0.9894300699234009,0.9796650409698486
lug,0.9707872867584229,0.8903658390045166,0.9707068204879761,0.973488450050354
luo,0.9790762066841125,0.8935014009475708,0.9846069812774658,0.9774999618530273
mos,0.9745767116546631,0.8941240906715393,0.9589119553565979,0.9813436269760132
nya,0.970208466053009,0.8972281813621521,0.9788112044334412,0.9762436151504517
pcm,0.9772820472717285,0.9044225215911865,0.9206160306930542,0.9599482417106628
sna,0.9770006537437439,0.898768424987793,0.9892434477806091,0.97972571849823
swa,0.9680020809173584,0.9002518653869629,0.9275756478309631,0.9654579162597656
tsn,0.97530597448349,0.8987289667129517,0.9862240552902222,0.9805979132652283
twi,0.9770981669425964,0.898712694644928,0.981474757194519,0.9893137812614441
wol,0.9637095332145691,0.887293815612793,0.981359601020813,0.973044753074646
xho,0.9712669849395752,0.8869515657424927,0.9784338474273682,0.9783430099487305
yor,0.9620503187179565,0.8869708180427551,0.9768829345703125,0.9743991494178772
zul,0.9792059063911438,0.8831624388694763,0.9833559393882751,0.9851087331771851
