,LOC,PER,DATE,ORG
bam,0.9720112085342407,0.8858544230461121,,0.9660927057266235
bbj,0.9574166536331177,0.9025165438652039,,0.9818905591964722
ewe,0.9758257269859314,0.9032998085021973,,0.9790627360343933
fon,0.9667391777038574,0.9075120091438293,,0.9817951321601868
hau,0.9577721357345581,0.9002816081047058,,0.9762439131736755
ibo,0.9662818908691406,0.8949864506721497,,0.9802690744400024
kin,0.9657242298126221,0.8916620016098022,,0.9806332588195801
lug,0.9586942195892334,0.893440306186676,,0.959485650062561
luo,0.9712988138198853,0.9021478295326233,,0.9552866220474243
mos,0.9720792770385742,0.9017539620399475,,0.9767297506332397
nya,0.9665898084640503,0.9097633957862854,,0.9713537693023682
pcm,0.9697389602661133,0.9119444489479065,,0.9423075318336487
sna,0.9765944480895996,0.9061911106109619,,0.9733994603157043
swa,0.9600833058357239,0.9089919328689575,,0.9511892199516296
tsn,0.968824565410614,0.9082731008529663,,0.9704926609992981
twi,0.9716280698776245,0.9107140302658081,,0.9860280752182007
wol,0.9638860821723938,0.8974494338035583,,0.9768226742744446
xho,0.9668578505516052,0.8949068188667297,,0.9726172089576721
yor,0.9457601308822632,0.9032527208328247,,0.9738155603408813
zul,0.9679796695709229,0.8930277824401855,,0.9806432723999023
