,LOC,PER,DATE,ORG
bam,0.9652174115180969,0.8595799207687378,0.9798572063446045,0.9568182826042175
bbj,0.9485438466072083,0.8768994212150574,0.9545310735702515,0.9768224954605103
ewe,0.9687407612800598,0.8822234869003296,0.9637143611907959,0.9754085540771484
fon,0.9582229852676392,0.8833292722702026,0.9531333446502686,0.978283166885376
hau,0.9481536149978638,0.8784766793251038,0.9341421127319336,0.9715006947517395
ibo,0.9577505588531494,0.8700281381607056,0.9842242002487183,0.9765809178352356
kin,0.9572446942329407,0.8702742457389832,0.9861061573028564,0.976530909538269
lug,0.9480609893798828,0.8709917664527893,0.9652888178825378,0.9546173810958862
luo,0.9654998779296875,0.8779588937759399,0.983166515827179,0.9679009318351746
mos,0.9638307690620422,0.8769260048866272,0.9470628499984741,0.9767232537269592
nya,0.9575291872024536,0.8849415183067322,0.9750727415084839,0.9666531682014465
pcm,0.9636552333831787,0.8917203545570374,0.8964994549751282,0.9320642352104187
sna,0.9725276827812195,0.8843439817428589,0.9851273894309998,0.9671707153320312
swa,0.9488856792449951,0.8881768584251404,0.909988522529602,0.9409645795822144
tsn,0.9624296426773071,0.8848330974578857,0.9845694899559021,0.9666847586631775
twi,0.9664084315299988,0.884550929069519,0.9745340943336487,0.9827185273170471
wol,0.9541242718696594,0.8700793385505676,0.975745677947998,0.9710915088653564
xho,0.9649090766906738,0.870068371295929,0.9703599810600281,0.9685027599334717
yor,0.9344241619110107,0.8697883486747742,0.9683762192726135,0.9693401455879211
zul,0.9720819592475891,0.8677027225494385,0.976271390914917,0.9801744818687439
