,LOC,PER,DATE,ORG
bam,0.8564443588256836,0.691500723361969,0.9157013297080994,0.8753308057785034
bbj,0.8172744512557983,0.7239087224006653,0.8788933157920837,0.9282122850418091
ewe,0.8894189596176147,0.7471096515655518,0.8916149735450745,0.9458639621734619
fon,0.8021117448806763,0.7433932423591614,0.8541713953018188,0.9315855503082275
hau,0.7786570191383362,0.7307365536689758,0.8708552122116089,0.9107544422149658
ibo,0.8583093881607056,0.7296671271324158,0.9539533257484436,0.9538339376449585
kin,0.9102193117141724,0.7121060490608215,0.9518858194351196,0.961780846118927
lug,0.9297485947608948,0.7527843713760376,0.9161860346794128,0.8769044876098633
luo,0.9199709892272949,0.7512303590774536,0.9358698129653931,0.9455463886260986
mos,0.8534789085388184,0.7423937916755676,0.8504658937454224,0.9363849759101868
nya,0.8971613645553589,0.7380722761154175,0.9241521954536438,0.9561409950256348
pcm,0.9058478474617004,0.7615377306938171,0.797950804233551,0.8846536874771118
sna,0.8453689217567444,0.7326736450195312,0.9619886875152588,0.928984522819519
swa,0.9337466359138489,0.745698094367981,0.8346788287162781,0.90859454870224
tsn,0.8823046684265137,0.7326669692993164,0.9537767767906189,0.9416525363922119
twi,0.9189644455909729,0.7435715794563293,0.9261776804924011,0.9623908400535583
wol,0.8514188528060913,0.7217572331428528,0.9427149891853333,0.9263718724250793
xho,0.8308676481246948,0.7235578894615173,0.9408465623855591,0.9227365255355835
yor,0.8074319958686829,0.7130817770957947,0.905245304107666,0.934199333190918
zul,0.8805426359176636,0.7244656085968018,0.943446695804596,0.9432589411735535
