,PER,LOC,ORG,DATE,SWD_mean
bam,0.010674232133169426,0.012764643395712483,0.014327095734188333,0.01128191688667357,0.012261972037435953
bbj,0.009482093242695555,0.01818176969209162,0.01206144208117621,0.015305489780985226,0.013757698699237153
ewe,0.009126299389208725,0.011695085446262965,0.010617914878821466,0.02097043881622085,0.013102434632628501
fon,0.00983289116902597,0.01534952147903823,0.010550160134698672,0.013421001298411284,0.012288393520293539
hau,0.009857902584371914,0.017286931581111276,0.009761681764757668,0.008605093181358825,0.01137790227789992
ibo,0.010339765625758446,0.013218505792792712,0.008994988490485412,0.009095653289023176,0.010412228299514936
kin,0.01105844162430003,0.010701076018449385,0.009275847698518191,0.009948388818884268,0.010245938540037969
lug,0.005040379604452028,0.01076075427044998,0.01156516023002041,0.011101335946477775,0.009616907512850048
luo,0.011252607626374811,0.011692932946971268,0.00958958510091179,0.009722361909553001,0.010564371895952718
mos,0.010158549567677255,0.013327617654795176,0.01002210040223872,0.015924306228953355,0.012358143463416127
nya,0.009359068149933591,0.011604185111536935,0.008361380962924159,0.01054929095062107,0.009968481293753939
pcm,0.008819550825137412,0.01063570058431651,0.011882002061611274,0.018326152636291226,0.012415851526839106
sna,0.008684055414960312,0.01607160757703241,0.00919251368031837,0.008496464181916963,0.010611160213557014
swa,0.010827889764186693,0.008101737286779098,0.011696871280037158,0.013376812202295696,0.011000827633324661
tsn,0.009167233381958795,0.01386107801408798,0.011282955491878965,0.010251730540403514,0.011140749357082314
twi,0.008627368970337557,0.010750063681371103,0.007967822297359817,0.01195600263599772,0.009825314396266549
wol,0.009987741834265762,0.014388576617420767,0.00953427588683553,0.010575738573606941,0.01112158322803225
xho,0.010216200847935397,0.017166291555440694,0.012437112248335325,0.009246495143088396,0.012266524948699953
yor,0.014619350089560612,0.01844492422969779,0.011407556557969656,0.01491844158135791,0.014847568114646492
zul,0.011408755295178707,0.012837227154705033,0.01010028110613348,0.01039491607753007,0.011185294908386822
