,DATE,PER,ORG,LOC,Mean
swa,0.998961121741779,0.9999259008551388,0.9993403216201608,0.9997962271257651,0.999505892835711
sna,0.9982648086761534,0.9999119178223824,0.9998916429474213,0.9998825645479074,0.9994877334984662
pcm,0.9985334503467295,0.9999380250549241,0.9996956336987882,0.9996963368802949,0.9994658614951841
lug,0.9981155002934817,0.9999408634603597,0.9998464495034992,0.9998654672457675,0.999442070125777
hau,0.9983472343281996,0.9998727474033278,0.9996587188669381,0.9997148564201325,0.9993983892546495
ewe,0.9975778026057253,0.9999180264942192,0.9996221484788655,0.9996683582741682,0.9991965839632446
yor,0.9979597867432178,0.9992809770493538,0.9997223902367084,0.9994430189945149,0.9991015432559487
zul,0.9996705157825899,0.9989152778317975,0.9987725994626285,0.9989765998369553,0.9990837482284929
kin,0.9971601248200754,0.9998509377413879,0.9997595305801505,0.9993803587239498,0.9990377379663908
twi,0.9968677194814988,0.9996732620037587,0.999913204790355,0.9996510875341399,0.9990263184524382
bam,0.9976278333409034,0.9999265222595881,0.9991096601605383,0.9993916586366158,0.9990139185994114
nya,0.997898210672628,0.99846669408212,0.9998056862954736,0.9997656726999592,0.9989840659375452
mos,0.9972356596139608,0.9999409374519919,0.9998578241152726,0.9988159549801003,0.9989625940403314
ibo,0.9966076848909853,0.9999352864242904,0.9995198863878064,0.9997441915923596,0.9989517623238604
luo,0.996190678485176,0.9999529989852125,0.9998697160114173,0.9997495189218838,0.9989407281009224
bbj,0.9965994851302151,0.9999047896176834,0.9993704601196308,0.9994634221279987,0.998834539248882
xho,0.9992597100186429,0.998997421669007,0.9975251976149149,0.999399833463532,0.9987955406915242
wol,0.9962450257455836,0.9997241262430389,0.9994645753988745,0.9994695653434256,0.9987258231827307
tsn,0.9981483950904172,0.999768269467783,0.9980125780664679,0.9988852958217225,0.9987036346115976
fon,0.9959431290525147,0.9997590014687358,0.9994935959897168,0.9993759341916856,0.9986429151756632
