,DATE,PER,ORG,LOC,Mean
xho,0.9999993698710217,0.9999990695228886,0.9999988024687072,0.9999986931691355,0.9999989837579383
wol,0.9999978180941754,0.9999993665094203,0.9999988297200691,0.9999993630538196,0.9999988443443711
lug,0.999998628955579,0.9999994729486663,0.9999980336293794,0.9999991853923879,0.9999988302315032
zul,0.9999983297147377,0.9999994512484749,0.9999982376518851,0.9999992691628741,0.999998821944493
ibo,0.9999986161818982,0.9999995024624073,0.9999973745274895,0.9999994517175251,0.99999873622233
nya,0.9999983858474834,0.9999992843500659,0.9999974401378134,0.9999996604993173,0.99999869270867
twi,0.9999960212384114,0.999999648422975,0.9999996208812061,0.9999983698917783,0.9999984151085927
hau,0.9999977360847783,0.9999987037647031,0.9999982251095785,0.9999986427795283,0.9999983269346471
yor,0.9999983347826831,0.9999976135716991,0.9999984317919101,0.9999988642608957,0.9999983111017969
sna,0.9999967715872746,0.9999987040146192,0.9999972891371752,0.9999997159378218,0.9999981201692227
swa,0.9999974787109945,0.9999981601918708,0.999999225548748,0.9999975790605495,0.9999981108780407
ewe,0.9999941386270635,0.9999995917073217,0.9999990117192228,0.9999996009799489,0.9999980857583892
mos,0.9999948978944541,0.999999356360574,0.9999995937978544,0.999998465964056,0.9999980785042346
kin,0.9999978080300731,0.9999989633212865,0.9999994432883038,0.999995914170195,0.9999980322024645
luo,0.9999978278205279,0.999999226214442,0.9999952878780612,0.9999990780837299,0.9999978549991902
bbj,0.9999970618392465,0.9999982201185059,0.9999984314410955,0.9999973921404447,0.9999977763848231
tsn,0.9999981219026526,0.9999993972235748,0.9999979488764689,0.9999954118181849,0.9999977199552204
fon,0.9999948449100757,0.9999994776034844,0.999999272094651,0.9999963804655732,0.999997493768446
pcm,0.9999869624505746,0.9999996041964483,0.9999956460415677,0.9999975737593726,0.9999949466119907
bam,0.9999962182731508,0.9999976426266725,0.9999898958926438,0.9999887903487121,0.9999931367852948
