,ORG,PER,LOC,DATE,Mean
kin,0.9999898672103882,0.9999884366989136,0.9999554753303528,0.9999570846557617,0.9999727159738541
lug,0.9999732375144958,0.9999875426292419,0.9999750256538391,0.9999269843101501,0.9999656975269318
luo,0.999960720539093,0.9999683499336243,0.9999517202377319,0.9999758005142212,0.9999641478061676
tsn,0.9999611377716064,0.9999844431877136,0.9999464750289917,0.999958336353302,0.9999625980854034
swa,0.9999698400497437,0.9999779462814331,0.9999865293502808,0.9999132752418518,0.9999618977308273
twi,0.9999799132347107,0.9999898076057434,0.9999759793281555,0.9999014139175415,0.9999617785215378
nya,0.9999803304672241,0.9999932646751404,0.999921441078186,0.9999276995658875,0.9999556839466095
bam,0.9999734163284302,0.9999867677688599,0.9999111890792847,0.9999487400054932,0.999955028295517
ibo,0.9999736547470093,0.9999814033508301,0.9998874068260193,0.9999751448631287,0.9999544024467468
wol,0.9999732971191406,0.9999730587005615,0.9998809099197388,0.9999743700027466,0.9999504089355469
fon,0.9999732375144958,0.9999718070030212,0.9998952746391296,0.9999544620513916,0.9999486953020096
zul,0.999985933303833,0.9999619722366333,0.9998636245727539,0.9999719858169556,0.999945878982544
sna,0.9999685287475586,0.9999837875366211,0.9998179078102112,0.9999600052833557,0.9999325573444366
hau,0.9999744296073914,0.9999846816062927,0.9997837543487549,0.999976396560669,0.999929815530777
pcm,0.9999545812606812,0.9999882578849792,0.9999748468399048,0.9997836351394653,0.9999253302812576
mos,0.9999812841415405,0.9999731779098511,0.9998906850814819,0.9998518228530884,0.9999242424964905
yor,0.9999703764915466,0.9999704360961914,0.9997974634170532,0.9999470710754395,0.9999213367700577
xho,0.9999752640724182,0.9999682307243347,0.9997169375419617,0.9999624490737915,0.9999057203531265
bbj,0.9999086260795593,0.9999889135360718,0.9998534917831421,0.9998691082000732,0.9999050348997116
ewe,0.9999722838401794,0.9999831318855286,0.999983012676239,0.9991573095321655,0.9997739344835281
