,PER,DATE,ORG,LOC,Mean
lug,0.9918917417526245,,0.9963924884796143,,0.9941421151161194
wol,,,0.9917264580726624,,0.9917264580726624
luo,0.9863200783729553,,0.9915730953216553,,0.9889465868473053
mos,0.9869456887245178,,0.990391731262207,,0.9886687099933624
ibo,,,0.9915191531181335,0.9852944016456604,0.988406777381897
twi,0.9883857369422913,,,,0.9883857369422913
pcm,0.9883201718330383,,,0.987052321434021,0.9876862466335297
ewe,0.9842497110366821,,0.9899619221687317,,0.9871058166027069
bbj,,,0.9885597825050354,0.9836112856864929,0.9860855340957642
tsn,,,0.9903082251548767,0.9808098673820496,0.9855590462684631
hau,0.9845168590545654,,0.9862173795700073,,0.9853671193122864
kin,,,0.9834036231040955,,0.9834036231040955
nya,,,0.9828213453292847,,0.9828213453292847
fon,0.9812642931938171,,,,0.9812642931938171
xho,0.9791181683540344,,,0.9814696907997131,0.9802939295768738
yor,,,0.9843024611473083,0.9742893576622009,0.9792959094047546
bam,,,0.9789701104164124,,0.9789701104164124
sna,0.9793981909751892,,,0.978122889995575,0.9787605404853821
zul,,,,0.9756162166595459,0.9756162166595459
swa,0.9734445214271545,,,,0.9734445214271545
