,PER,DATE,ORG,LOC,Mean
mos,0.999679684638977,,0.9998374581336975,,0.9997585713863373
ewe,0.999660313129425,,0.9998166561126709,,0.999738484621048
lug,0.9995213150978088,,0.9999428987503052,,0.999732106924057
luo,0.9997277855873108,,0.9993304014205933,,0.999529093503952
twi,0.9999043941497803,,0.9998676180839539,0.9980692267417908,0.9992804129918417
hau,0.9996756315231323,,0.9996839761734009,0.9982794523239136,0.9992130200068156
wol,0.9997338652610779,,0.9993687868118286,0.998184859752655,0.9990958372751871
kin,0.9997158646583557,,0.9997378587722778,0.9972972869873047,0.9989170034726461
fon,0.9996495842933655,,0.9998196959495544,0.9969156980514526,0.9987949927647909
ibo,,,0.999816358089447,0.9970121383666992,0.9984142482280731
yor,,,0.9998378753662109,0.9969618916511536,0.9983998835086823
sna,0.9998452067375183,,,0.9969064593315125,0.9983758330345154
nya,,,0.9997494220733643,0.9969984889030457,0.998373955488205
bam,,,0.9997934699058533,0.9969193339347839,0.9983564019203186
xho,0.9996647834777832,,,0.9969382882118225,0.9983015358448029
bbj,,,0.9998149275779724,0.9967416524887085,0.9982782900333405
tsn,,,0.9992163181304932,0.9969669580459595,0.9980916380882263
swa,0.9996523857116699,,0.9973767995834351,0.9971289038658142,0.998052696386973
pcm,0.9984626173973083,,,0.9971712827682495,0.9978169500827789
zul,,,,0.9969586730003357,0.9969586730003357
