,DATE,PER,ORG,LOC
bam,,0.9155069589614868,0.8813923001289368,0.9038996696472168
bbj,,0.9418706297874451,0.9044926762580872,0.7802502512931824
ewe,,0.9333161115646362,0.8950623869895935,0.8719149827957153
fon,,0.921401858329773,0.9292232394218445,0.8860055804252625
hau,,0.955856442451477,0.938564658164978,0.8704167604446411
ibo,,,0.9403594136238098,0.8775771260261536
kin,,0.9607460498809814,0.9019767045974731,0.89680016040802
lug,,0.9414986968040466,0.950588583946228,
luo,,0.9386142492294312,0.8760082125663757,
mos,,0.9345172047615051,0.931435227394104,0.8962652087211609
nya,,0.9587913155555725,0.9174777269363403,0.8838260769844055
pcm,,0.9514816999435425,0.8941389322280884,0.8772816061973572
sna,,0.9499349594116211,0.9421621561050415,0.8833063244819641
swa,,0.9439383745193481,0.8908272981643677,0.9056199789047241
tsn,,,0.9216024279594421,0.8585383892059326
twi,,0.9645339250564575,0.9514277577400208,0.9160138964653015
wol,,0.9521596431732178,0.9157668948173523,0.878442108631134
xho,,0.8934555649757385,0.9044414758682251,0.8483079671859741
yor,,,0.9169413447380066,0.721207320690155
zul,,0.9152799844741821,0.9335973858833313,0.8606616258621216
