,DATE,PER,ORG,LOC
bam,0.7900640368461609,0.8068409562110901,0.6877048015594482,0.745464563369751
bbj,0.6473147869110107,0.8238881230354309,0.7553204894065857,0.4716010093688965
ewe,0.5460540652275085,0.7861339449882507,0.8340026140213013,0.7916253805160522
fon,0.725553035736084,0.8145250678062439,0.8294463753700256,0.6967923641204834
hau,0.8692805171012878,0.8265703916549683,0.8511262536048889,0.6269916296005249
ibo,0.8905823230743408,0.8453046083450317,0.8794747591018677,0.6903390288352966
kin,0.8854660987854004,0.8358777761459351,0.8989853858947754,0.7979836463928223
lug,0.7715100049972534,0.826137900352478,0.8630334734916687,0.8841341733932495
luo,0.8449428081512451,0.8083887100219727,0.8630867004394531,0.8575097322463989
mos,0.6470038294792175,0.835698664188385,0.8095502853393555,0.684192955493927
nya,0.8479392528533936,0.8752291798591614,0.8969303965568542,0.6845385432243347
pcm,0.5103498101234436,0.8515193462371826,0.7818606495857239,0.8260572552680969
sna,0.888921856880188,0.8254519104957581,0.8485903739929199,0.6533790230751038
swa,0.7610629796981812,0.8423143029212952,0.7662137150764465,0.8507168889045715
tsn,0.8718655109405518,0.82570481300354,0.846264123916626,0.7688265442848206
twi,0.7759163975715637,0.8742861151695251,0.8984208106994629,0.8444987535476685
wol,0.8557667136192322,0.8553140759468079,0.8704777359962463,0.6090106964111328
xho,0.8687707185745239,0.8153981566429138,0.8321115970611572,0.5871511697769165
yor,0.7081708312034607,0.6688613891601562,0.7504264116287231,0.49525028467178345
zul,0.8661478757858276,0.7525722980499268,0.8656456470489502,0.7542416453361511
