,DATE,PER,ORG,LOC
bam,,,0.8549395799636841,0.8912726640701294
bbj,,,0.8892101049423218,0.7490866184234619
ewe,,0.9282418489456177,0.8818876147270203,
fon,,0.9110677242279053,0.9220602512359619,0.8756129741668701
hau,,0.950271487236023,0.9300442337989807,0.8561274409294128
ibo,,,0.9308353662490845,0.8639605045318604
kin,,0.9568749666213989,0.8953335285186768,0.8780140280723572
lug,,0.9379251003265381,0.9367372989654541,
luo,,0.9328795671463013,0.8704363703727722,
mos,,0.9228428602218628,0.921962320804596,
nya,,0.9581911563873291,0.9090075492858887,0.868122935295105
pcm,,0.9440962076187134,0.8442314267158508,0.8638569116592407
sna,,0.9437113404273987,0.923495888710022,0.869493842124939
swa,,0.9396281838417053,0.875616729259491,0.8857224583625793
tsn,,,0.9074770212173462,0.8388139009475708
twi,,0.9609692692756653,0.9474767446517944,0.8989781737327576
wol,,0.9461755752563477,0.8975284695625305,0.8631186485290527
xho,,0.8708770275115967,,0.8183842301368713
yor,,,0.9022886753082275,0.6915351152420044
zul,,0.9108145236968994,,0.8308773040771484
