,ORG,PER,LOC,DATE,Mean
kin,0.9999330639839172,0.9999675750732422,0.9999495148658752,0.9998978972434998,0.9999370127916336
lug,0.9999719858169556,0.9999859929084778,0.9998618364334106,0.9999222159385681,0.999935507774353
nya,0.9999542236328125,0.9999603033065796,0.9999224543571472,0.9998840689659119,0.9999302625656128
sna,0.9999534487724304,0.9999564290046692,0.9999070167541504,0.9998632073402405,0.9999200254678726
zul,0.9999585747718811,0.9999197125434875,0.9998993873596191,0.9998809695243835,0.9999146610498428
xho,0.9999163150787354,0.9998992085456848,0.9999064803123474,0.999930202960968,0.9999130517244339
hau,0.9999198913574219,0.9999487400054932,0.9998981356620789,0.9998741149902344,0.9999102205038071
ibo,0.9998413324356079,0.9999226331710815,0.9999052882194519,0.9998644590377808,0.9998834282159805
tsn,0.999825656414032,0.999927282333374,0.9998309016227722,0.9998947978019714,0.9998696595430374
luo,0.9998457431793213,0.9998995661735535,0.999866247177124,0.9998105764389038,0.9998555332422256
mos,0.9998511075973511,0.9998932480812073,0.9998776912689209,0.9997836947441101,0.9998514354228973
wol,0.999806821346283,0.9998857378959656,0.9998236298561096,0.9998162388801575,0.9998331069946289
twi,0.999860405921936,0.9998638033866882,0.9998085498809814,0.999790608882904,0.9998308420181274
bam,0.9998005628585815,0.9998515248298645,0.9998096823692322,0.9998143315315247,0.9998190253973007
swa,0.9997667074203491,0.9998955726623535,0.9997224807739258,0.9997546672821045,0.9997848570346832
ewe,0.9997921586036682,0.9998510479927063,0.999788224697113,0.999677300453186,0.9997771829366684
fon,0.9997543692588806,0.9997875690460205,0.9997564554214478,0.9996141791343689,0.9997281432151794
bbj,0.9996915459632874,0.9997891187667847,0.9996663331985474,0.9996634721755981,0.9997026175260544
yor,0.9997276067733765,0.9997301697731018,0.999596893787384,0.9995367527008057,0.999647855758667
pcm,0.9996255040168762,0.9997634291648865,0.9996199607849121,0.9994530081748962,0.9996154755353928
