,PER,DATE,LOC,ORG,Mean
hau,0.9998905658721924,0.9994452595710754,0.9997761249542236,0.9997851252555847,0.999724268913269
lug,0.9999161958694458,0.9993828535079956,0.9995530843734741,0.9999121427536011,0.9996910691261292
nya,0.9998217821121216,0.9991573095321655,0.9996523857116699,0.9998713731765747,0.9996257126331329
kin,0.9997926354408264,0.9990501403808594,0.9997637271881104,0.999752938747406,0.9995898604393005
ibo,0.9997532963752747,0.9994783401489258,0.9995988607406616,0.9994644522666931,0.9995737373828888
twi,0.9996507167816162,0.9993566870689392,0.9996005892753601,0.9996457695960999,0.9995634406805038
xho,0.9991467595100403,0.999772846698761,0.9995876550674438,0.9997205138206482,0.9995569437742233
mos,0.9994997978210449,0.9992166757583618,0.9996802806854248,0.9996309280395508,0.9995069205760956
tsn,0.9995603561401367,0.9995498061180115,0.9993075728416443,0.9996058344841003,0.9995058923959732
sna,0.9997883439064026,0.9985525608062744,0.9998195171356201,0.9998170733451843,0.9994943737983704
luo,0.9992823600769043,0.9995501041412354,0.9994843006134033,0.999509871006012,0.9994566589593887
zul,0.9995967745780945,0.9994584321975708,0.9990564584732056,0.9996876120567322,0.9994498193264008
swa,0.9994279146194458,0.9992579221725464,0.9993318915367126,0.9995924830436707,0.9994025528430939
bam,0.9993981719017029,0.9992856383323669,0.999239981174469,0.9994656443595886,0.9993473589420319
wol,0.9993176460266113,0.9994857907295227,0.9989510774612427,0.9996294975280762,0.9993460029363632
ewe,0.9992613196372986,0.9993095993995667,0.9990594387054443,0.9994638562202454,0.9992735534906387
bbj,0.9992958307266235,0.9986690878868103,0.9986915588378906,0.9990977644920349,0.9989385604858398
fon,0.9986239075660706,0.9983209371566772,0.999040961265564,0.9995012283325195,0.9988717585802078
pcm,0.9989393353462219,0.9988077878952026,0.9984583258628845,0.9987616539001465,0.9987417757511139
yor,0.9986839890480042,0.9980830550193787,0.9986255764961243,0.9989514350891113,0.9985860139131546
