,PER,ORG,DATE,LOC,Mean
swa,0.9999918178176428,0.9999992802585188,,0.9999990586770232,0.9999967189177282
lug,0.9999959941591678,0.9999944283898042,,0.9999974178779419,0.9999959468089714
kin,0.9999965574518703,0.9999938905935769,,,0.9999952240227237
tsn,,0.999997336849549,,0.9999921858132602,0.9999947613314046
ewe,0.9999908533307473,0.9999964818156547,,,0.9999936675732011
zul,,0.9999996700806749,,0.999985772775831,0.9999927214282529
bam,,0.9999979614763658,,0.9999867182982268,0.9999923398872963
sna,0.9999932145798616,0.999997654957142,,0.9999845727187902,0.9999918140852646
wol,,0.9999993874295319,,0.9999813902143343,0.999990388821933
mos,0.9999966639729531,0.9999934048571434,,0.9999786966049189,0.9999895884783384
xho,0.9999974722668695,,,0.9999796898911942,0.9999885810790319
nya,,0.9999995286384477,,0.9999773503130586,0.9999884394757531
twi,0.9999967547187585,0.999996252883152,,0.9999689960114769,0.9999873345377958
hau,0.9999964730753713,,,0.9999627239518625,0.9999795985136168
pcm,0.9999769966895877,,,0.9999791861298908,0.9999780914097393
ibo,,0.9999834961598489,,0.9999671982295707,0.9999753471947098
bbj,0.9999983291731495,0.9999867344061724,,0.9999373542502202,0.9999741392765141
luo,0.9999741376116937,0.9999294513178745,,0.9999947071897303,0.9999660987064328
yor,,0.9999991423736833,,0.9999329056248042,0.9999660239992437
fon,0.9999969389549644,0.9999784792171391,,0.999908363504947,0.9999612605590169
