,PER,DATE,ORG,LOC,Mean
luo,0.903928868260386,0.9809016548201939,0.981349995998885,0.9812728377982376,0.9618633392194256
sna,0.8969492479041579,0.9898405857353185,0.9807066691622366,0.9755345604668904,0.9607577658171509
twi,0.8915350154752428,0.985508765760615,0.9874169987804627,0.9756556628881953,0.960029110726129
ibo,0.8987245424115676,0.9923955638840778,0.9770722185907267,0.9693379206794462,0.9593825613914546
xho,0.892645095224056,0.9883854312114749,0.9796904941852967,0.9738432055069661,0.9586410565319484
zul,0.8934915654404758,0.9826209746320447,0.9825915323012893,0.9746701936385804,0.9583435665030975
kin,0.8847859464438472,0.9859552922239718,0.9823524188075213,0.9778962976704825,0.9577474887864557
nya,0.8910895682395946,0.9790033327190654,0.984334070746025,0.9759620258994872,0.957597249401043
mos,0.8987063141187535,0.9775816944703322,0.9791360647619399,0.9687660169383051,0.9560475225723326
lug,0.8933686828869185,0.9806754440136891,0.9722985343210231,0.9728246979381829,0.9547918397899534
ewe,0.8993334377525322,0.9667253844297826,0.9812983589461942,0.9698963541337349,0.9543133838155611
tsn,0.893895126527991,0.9864930682599166,0.9791020848287622,0.9574172945531889,0.9542268935424646
wol,0.8874210198629008,0.9806002135873662,0.9782087313504029,0.9663846893370472,0.9531536635344292
bbj,0.9027272294305341,0.9659921257393187,0.976362180806813,0.9587339979132902,0.950953883472489
yor,0.887845295260801,0.9753039831109324,0.9832848898874611,0.9566979437558149,0.9507830280037524
bam,0.8808477351010234,0.9760695750819891,0.9632897489706697,0.9692777943734311,0.9473712133817783
fon,0.8965342547858459,0.9572013644435114,0.9760356850717296,0.9588921961075769,0.947165875102166
swa,0.8946431765567652,0.9462610268621967,0.9692613195420746,0.9661733775902921,0.9440847251378321
hau,0.8960626430347784,0.9422251805980241,0.9811451465774708,0.9502634116715133,0.9424240954704467
pcm,0.9003765157095239,0.9323632167439386,0.9590032153340871,0.9669697326386133,0.9396781701065406
