layer,model,rank_type,language,pearson
2,xlmr,top5,luo,0.944351320627649
2,xlmr,top5,twi,0.9435153835245661
2,xlmr,top5,sna,0.9411386791819021
2,xlmr,top5,ibo,0.9398316789106663
2,xlmr,top5,xho,0.9389799674989112
2,xlmr,worst5,hau,0.9130289067977407
2,xlmr,worst5,pcm,0.9133998382644465
2,xlmr,worst5,fon,0.9191720120132365
2,xlmr,worst5,swa,0.9206940513010542
2,xlmr,worst5,bbj,0.9246961042599812
3,xlmr,top5,luo,0.9618633392194256
3,xlmr,top5,sna,0.9607577658171509
3,xlmr,top5,twi,0.960029110726129
3,xlmr,top5,ibo,0.9593825613914546
3,xlmr,top5,xho,0.9586410565319484
3,xlmr,worst5,pcm,0.9396781701065406
3,xlmr,worst5,hau,0.9424240954704467
3,xlmr,worst5,swa,0.9440847251378321
3,xlmr,worst5,fon,0.947165875102166
3,xlmr,worst5,bam,0.9473712133817783
10,xlmr,top5,sna,0.9652988445331083
10,xlmr,top5,twi,0.9649134837500601
10,xlmr,top5,nya,0.9641337815426405
10,xlmr,top5,zul,0.9622179458476706
10,xlmr,top5,kin,0.9621412637962476
10,xlmr,worst5,pcm,0.9427555203276193
10,xlmr,worst5,hau,0.9433337523327239
10,xlmr,worst5,bbj,0.9486391731584003
10,xlmr,worst5,swa,0.9501303595303277
10,xlmr,worst5,fon,0.9503157996824974
12,xlmr,top5,sna,0.9972933366804639
12,xlmr,top5,nya,0.9970997572328704
12,xlmr,top5,luo,0.9970933477427009
12,xlmr,top5,kin,0.9967967359143861
12,xlmr,top5,lug,0.9967070776004316
12,xlmr,worst5,fon,0.9950757657344048
12,xlmr,worst5,bbj,0.9950764515048207
12,xlmr,worst5,hau,0.9951715987068268
12,xlmr,worst5,pcm,0.9952916394069602
12,xlmr,worst5,yor,0.9955763430912242
