,ORG,DATE,PER,LOC,Mean
lug,0.9948046920990894,0.9889201128239066,0.9977765505491087,0.9961516899294081,0.9944132613503782
kin,0.9937432291569124,0.9869047706094841,0.9917312710080628,0.9958694917000886,0.992062190618637
sna,0.9929993191149791,0.9899649077312579,0.9934134071077994,0.9913705958651202,0.9919370574547891
nya,0.9938590269868398,0.9816760986582974,0.9948920271682193,0.99347513832222,0.9909755727838941
xho,0.9897215794658943,0.9910427540403564,0.9857899608747173,0.9872516597157739,0.9884514885241855
ibo,0.9825505651954305,0.9888798740628572,0.9923476462211246,0.9888120192077721,0.9881475261717961
luo,0.9889191954935486,0.9798472380239288,0.990489811815185,0.9904270384580598,0.9874208209476806
twi,0.9904834378101512,0.9833187581102102,0.987907967791195,0.9855084466910286,0.9868046526006462
zul,0.9903888048532652,0.9793330702583898,0.9910310359844426,0.984140959476804,0.9862234676432253
tsn,0.9884522420087164,0.9837690757389363,0.9885364276771845,0.9838604202660023,0.98615454142271
hau,0.9845901471639716,0.9855048858226299,0.9885454560877156,0.9819677726932381,0.9851520654418888
wol,0.9834980808407519,0.9851389313566045,0.9873837089831144,0.9834252988913129,0.9848615050179459
ewe,0.9850096652283373,0.9774653591788898,0.9853644798071796,0.9774606449444612,0.981325037289717
mos,0.9858679240062173,0.9713464200977678,0.9873572969142733,0.9765982068599932,0.9802924619695629
bam,0.976948086954133,0.9793367634380995,0.9842625943271686,0.9779045690916225,0.9796130034527559
swa,0.9768550435587424,0.9631294585965193,0.9899721826699677,0.9741317978247593,0.9760221206624972
fon,0.9771914207207263,0.9595290462982096,0.9780464798105827,0.9716193807404927,0.9715965818925028
bbj,0.9691898522920391,0.9682840190488723,0.9828434163335276,0.9577572823972729,0.9695186425179279
yor,0.97582833339176,0.9615475645684207,0.9720413359809362,0.9622003662819296,0.9679044000557617
pcm,0.9753297572005056,0.9414225692615893,0.9833686552243157,0.9674989091718513,0.9669049727145655
