,ORG,LOC,DATE,PER,Mean
kin,0.9999783039093018,0.9999417662620544,0.9999414682388306,0.9997832775115967,0.9999494157828294
luo,0.9999574422836304,0.9999404549598694,0.9999397993087769,0.9996519088745117,0.9999382627474798
twi,0.9999825954437256,0.9999434351921082,0.9998912215232849,0.9998318552970886,0.9999362988905474
zul,0.9999558329582214,0.9996423125267029,0.9999266266822815,0.9997579455375671,0.9998394181201984
nya,0.9999707937240601,0.9996095299720764,0.9999328851699829,0.9998997449874878,0.9998393469042592
ewe,0.999864935874939,0.9996053576469421,0.9998602867126465,0.9998967051506042,0.9997799729372
tsn,0.9998961687088013,0.9994398951530457,0.9999707341194153,0.9998970031738281,0.9997722591672625
ibo,0.9999849796295166,0.9994092583656311,0.9998780488967896,0.9998642206192017,0.9997602027732057
lug,0.9996830224990845,0.999702513217926,0.9998407959938049,0.9998915791511536,0.9997459928710739
yor,0.9999487996101379,0.999271035194397,0.9999132752418518,0.9998726844787598,0.9997152353261972
mos,0.9998572468757629,0.9992811679840088,0.9997425079345703,0.9998445510864258,0.9996326256107975
sna,0.9995672106742859,0.9993002414703369,0.9999829530715942,0.9998736381530762,0.9996234728144361
wol,0.9998750686645508,0.9990694522857666,0.9999049305915833,0.9998087286949158,0.9996214772199655
xho,0.9999375939369202,0.9989818930625916,0.9999154210090637,0.9998347759246826,0.9996174318449838
swa,0.9998456239700317,0.9999356269836426,0.9990488886833191,0.9998790621757507,0.9996170339646278
bam,0.9998146295547485,0.9985968470573425,0.9998874068260193,0.9998232126235962,0.9994430975480513
pcm,0.9991466999053955,0.999824047088623,0.9993194341659546,0.999871015548706,0.9994415137674901
fon,0.9999345541000366,0.9989094138145447,0.9993821978569031,0.9997820854187012,0.9994184196769417
bbj,0.9999213218688965,0.9983878135681152,0.9998979568481445,0.9998829364776611,0.9994148464946003
hau,0.9998083710670471,0.9982250332832336,0.9995534420013428,0.999767005443573,0.9992104567490615
