,PER,DATE,LOC,ORG,Mean
kin,0.6017269492149353,0.8882175087928772,0.8596247434616089,0.8682355284690857,0.8667259469530941
nya,0.6475616097450256,0.8672234416007996,0.796576201915741,0.8632575869560242,0.838532982698453
luo,0.6451061367988586,0.8560859560966492,0.8311134576797485,0.8370336294174194,0.8375618991508983
twi,0.6505372524261475,0.7890788912773132,0.8060677647590637,0.8948562145233154,0.8264820606879939
lug,0.6392030119895935,0.7913451790809631,0.8725243210792542,0.8108216524124146,0.8212559912718979
sna,0.6406213045120239,0.9066935181617737,0.6988244652748108,0.8645801544189453,0.8197828157275331
ibo,0.6349104046821594,0.9042519927024841,0.6890232563018799,0.8542195558547974,0.8122841271699643
swa,0.5780836343765259,0.7804644107818604,0.8639804124832153,0.8024632930755615,0.8109781484977872
zul,0.6265311241149902,0.8704163432121277,0.7138521075248718,0.858635425567627,0.8106195241018058
tsn,0.6226213574409485,0.8768750429153442,0.7338215708732605,0.803530216217041,0.8011712782523212
wol,0.6349645853042603,0.8531522154808044,0.6549899578094482,0.8250007033348083,0.7749152783474891
hau,0.6218184232711792,0.8727474212646484,0.6123771667480469,0.8428256511688232,0.7729605701234605
xho,0.6379116177558899,0.9132434129714966,0.5762202739715576,0.8296622633934021,0.7703923684319639
bam,0.5903418064117432,0.7824051380157471,0.6967304944992065,0.6751301884651184,0.7155837677662669
pcm,0.6476272344589233,0.5695602297782898,0.7864512801170349,0.7942114472389221,0.7153858141182294
fon,0.6203061938285828,0.7290228605270386,0.6260601878166199,0.7857203483581543,0.7117718197161855
ewe,0.6245294213294983,0.5566767454147339,0.7799791693687439,0.8008982539176941,0.7107927888826607
mos,0.6246302723884583,0.5904425978660583,0.6861103773117065,0.7865950465202332,0.6864790320396423
yor,0.4923236072063446,0.699305534362793,0.481284499168396,0.7501203417778015,0.6406045071050233
bbj,0.6559682488441467,0.6703824996948242,0.46220821142196655,0.7156180143356323,0.6168519020859712
