,PER,DATE,LOC,ORG,Mean
kin,0.7737603187561035,0.9382004141807556,0.8931968808174133,0.9376422762870789,0.9200866635328804
nya,0.7924251556396484,0.927908718585968,0.8841732740402222,0.9302982687950134,0.9117404479606479
luo,0.7600678205490112,0.9242585897445679,0.9016638398170471,0.9139841198921204,0.9102975878061033
twi,0.7888103127479553,0.887664258480072,0.8864533305168152,0.9511051177978516,0.906062524692685
lug,0.7877992987632751,0.902275800704956,0.9111158847808838,0.9046944379806519,0.9037104841151269
ibo,0.7688648700714111,0.9464727640151978,0.8321528434753418,0.9270184636116028,0.8992731906230154
swa,0.741797149181366,0.8841756582260132,0.9102373123168945,0.8948431015014648,0.8933868957500831
zul,0.7713104486465454,0.9325160980224609,0.8360830545425415,0.9121052622795105,0.8911709286808188
sna,0.7795727252960205,0.9560303688049316,0.7766542434692383,0.9335041642189026,0.8865892614414489
tsn,0.7683550119400024,0.9308971762657166,0.8402072191238403,0.8819138407707214,0.8820652081296335
hau,0.7647415399551392,0.9316427111625671,0.7806138396263123,0.9272101521492004,0.877565750109604
wol,0.7791728377342224,0.9169508814811707,0.8021693825721741,0.9108031392097473,0.8747299913487403
xho,0.7727718353271484,0.958577573299408,0.754896342754364,0.9004180431365967,0.8693654474869273
fon,0.7708752751350403,0.8435156941413879,0.7882080078125,0.9024166464805603,0.8432656421380884
bam,0.7465430498123169,0.8765963912010193,0.8360486030578613,0.8220351338386536,0.842964938263488
mos,0.7724400162696838,0.8013187646865845,0.8230488896369934,0.9017108678817749,0.8406617396018085
pcm,0.7832056879997253,0.7386794686317444,0.8647645711898804,0.8830969333648682,0.827952063551136
ewe,0.769366979598999,0.7114671468734741,0.8470224738121033,0.8965005278587341,0.8173699893203437
yor,0.6898319125175476,0.838973879814148,0.6877032518386841,0.8811777830123901,0.8004068069987826
bbj,0.7753741145133972,0.8190600275993347,0.6795058846473694,0.8518011569976807,0.7832972274886237
