,ORG,DATE,PER,LOC,Mean
kin,0.9990447977495129,0.9992020011505204,0.9914464695709486,0.999157002074649,0.9972125676364076
luo,0.9990680233515937,0.9988829059560347,0.991366283148334,0.9990818911376759,0.9970997758984096
sna,0.9992029562474016,0.9991927515913397,0.9912564057622049,0.9987391065481466,0.9970978050372732
nya,0.9992279347782034,0.9990310070484585,0.9906459589507342,0.998819325196204,0.9969310564934
tsn,0.9990114245392503,0.9990447558440554,0.9912501096902059,0.9978348572053218,0.9967852868197083
lug,0.9973635980520962,0.9992540360320478,0.9912480398397508,0.9992366116505828,0.9967755713936194
zul,0.9986276171782036,0.9983273139628732,0.9918527553784514,0.9981968031138269,0.9967511224083387
twi,0.998799594131553,0.9979939341416123,0.991384298697694,0.9984819098490483,0.9966649342049769
ibo,0.998506065329586,0.998718750745891,0.9904524318899676,0.9983521131844781,0.9965073402874807
ewe,0.9984108879670779,0.9978146106021943,0.9917583481119924,0.997567440623276,0.9963878218261351
swa,0.9982525530228746,0.9965441056963494,0.9930799393343355,0.9974652001154428,0.9963354495422506
xho,0.9979751330494424,0.99649307651642,0.9924278188953026,0.9977507556212761,0.9961616960206102
wol,0.9975352598683868,0.9987120842341981,0.9905833283559472,0.9977902547317961,0.9961552317975821
pcm,0.9978104984344073,0.9956563443633557,0.9921456986853758,0.998112150865698,0.9959311730872092
mos,0.9981323879084443,0.9974522624891885,0.9915494979198795,0.9964540591016654,0.9958970518547944
bam,0.9970876580699292,0.998269885010932,0.9906755133235045,0.9972985213033072,0.9958328944269181
yor,0.998024186347175,0.9973945878617424,0.9895080973262483,0.9954438840773703,0.995092688903134
hau,0.997151232038613,0.9940368993854772,0.9920947764745842,0.9965891663752735,0.994968018568487
fon,0.9979244911034881,0.9940844496237261,0.9911077897370756,0.9958307662736502,0.994736874184485
bbj,0.9964302652541126,0.9954766310062827,0.9910175009475622,0.9944588951897018,0.9943458230994149
