,PER,LOC,ORG,DATE,SWD_mean
bam,0.01370935719978661,0.00880904221230594,0.007466370796464616,0.005527550055376196,0.00887808006598334
bbj,0.014165432628942654,0.009068953761016019,0.005308469505052926,0.006987097393448494,0.008882488322115023
ewe,0.015618141360391746,0.007813750997229363,0.0053912160124127695,0.007565969076495094,0.009097269361632243
fon,0.01607336379311164,0.00881562162157934,0.00600354035213968,0.007394770962946495,0.009571824182444288
hau,0.014305253085694858,0.013146371446964622,0.006643176804573159,0.006952235016797204,0.01026175908850746
ibo,0.01390958839783707,0.008301580953229859,0.004640490265501285,0.004574257954118366,0.007856479392671645
kin,0.016094772526230372,0.008303733493448817,0.0051277931861477555,0.004649806959150737,0.00854402654124442
lug,0.015856589321629144,0.00739852291326315,0.008508931760843552,0.006490756504717865,0.009563700125113428
luo,0.014840821384495939,0.00844471274604075,0.005188064845697227,0.005045878800046921,0.00837986944407021
mos,0.014648333567492955,0.008502913916345278,0.005145262346559321,0.008133771574648563,0.00910757035126153
nya,0.014718088225890824,0.007471955746950698,0.005202370744882501,0.005949298283212556,0.008335428250234145
pcm,0.014266719608713174,0.007827550706679176,0.006454360481711774,0.009175332741961029,0.009430990884766288
sna,0.015030241580461734,0.00791369587113877,0.005846762438068254,0.0049133897373394575,0.008426022406752054
swa,0.014738153956386668,0.00548986687863362,0.007070389033742686,0.010099192617872177,0.009349400621658788
tsn,0.015334537641138013,0.0072332448571614805,0.006143691869510803,0.004644907968213374,0.008339095584005918
twi,0.014305810339465097,0.007458663170382351,0.004086604744770739,0.005587151742474816,0.007859557499273251
wol,0.01582986133689701,0.008999077544103784,0.005407308349276718,0.005761456200161774,0.008999425857609822
xho,0.014298561025498202,0.008525617247869377,0.0064206391498373705,0.004762316812048084,0.008501783558813258
yor,0.015443109179614112,0.009646673258430383,0.005715125434562651,0.0057613207600297756,0.00914155715815923
zul,0.015635315555300622,0.009285120819185977,0.005811403586903907,0.004429425812304544,0.008790316443423762
