,DATE,LOC,PER,ORG
bam,0.9997639060020447,0.9996389150619507,0.9998834729194641,0.9998757839202881
bbj,0.9997814297676086,0.9988851547241211,0.9997484683990479,0.9979099035263062
ewe,0.9995994567871094,0.9996583461761475,0.9997392296791077,0.9999720454216003
fon,0.9998206496238708,0.9994232654571533,0.9995931386947632,0.9993903636932373
hau,0.999709963798523,0.9995038509368896,0.9999234080314636,0.9998364448547363
ibo,0.9999223947525024,0.9993683099746704,0.9999221563339233,0.999948263168335
kin,0.9993413686752319,0.9998840093612671,0.999449610710144,0.9994989037513733
lug,0.9984679222106934,0.9997859001159668,0.999975860118866,0.999484658241272
luo,0.9998607039451599,0.9999268651008606,0.9946484565734863,0.9995169043540955
mos,0.9994601607322693,0.9996309280395508,0.9995831847190857,0.999707818031311
nya,0.9992091655731201,0.9997144341468811,0.9999201893806458,0.9996069669723511
pcm,0.9917124509811401,0.9998593330383301,0.9999212622642517,0.9982340931892395
sna,0.9995005130767822,0.9995145797729492,0.9998912215232849,0.9993797540664673
swa,0.9968872666358948,0.9998813271522522,0.999887228012085,0.9889960289001465
tsn,0.9995772242546082,0.9998472929000854,0.9998746514320374,0.9989062547683716
twi,0.998852550983429,0.9998851418495178,0.9999195337295532,0.9998889565467834
wol,0.9998846650123596,0.9994969964027405,0.9996838569641113,0.9996388554573059
xho,0.9994328618049622,0.9989995956420898,0.9997089505195618,0.9996474385261536
yor,0.9998663067817688,0.9994280338287354,0.9998873472213745,0.9996131062507629
zul,0.9997023940086365,0.9995706081390381,0.9997674822807312,0.9999430179595947
