,LOC,PER,ORG,DATE,Mean
ewe,,0.9854661822319031,0.983940064907074,,0.9847031235694885
twi,0.9760274887084961,0.9885460138320923,0.9879026412963867,,0.9841587146123251
fon,0.9783459305763245,0.9832674264907837,0.9860720038414001,,0.9825617869695028
pcm,0.9789931774139404,0.98195481300354,,,0.9804739952087402
mos,,0.9757887125015259,0.9851292967796326,,0.9804590046405792
tsn,0.9766146540641785,,0.9822104573249817,,0.9794125556945801
nya,0.978010892868042,,0.9805043935775757,,0.9792576432228088
wol,0.9693531394004822,0.9884445667266846,0.9779824018478394,,0.9785933693250021
sna,0.9765533208847046,0.9797250032424927,,,0.9781391620635986
lug,,0.9835593700408936,0.9699783325195312,,0.9767688512802124
kin,0.9763457775115967,0.9795136451721191,0.9714128375053406,,0.9757574200630188
bbj,0.9597296118736267,,0.9863972663879395,,0.9730634391307831
bam,0.9798087477684021,,0.9652328491210938,,0.9725207984447479
xho,0.9735649228096008,0.971222996711731,,,0.9723939597606659
ibo,0.9611713290214539,,0.9804849028587341,,0.970828115940094
zul,0.9695898294448853,,,,0.9695898294448853
luo,,0.968012809753418,0.9679096937179565,,0.9679612517356873
hau,0.9323529601097107,0.986298143863678,0.9740009307861328,,0.9642173449198405
swa,0.9796772003173828,0.9883649349212646,0.9212659597396851,,0.9631026983261108
yor,0.9409617781639099,,0.9806717038154602,,0.9608167409896851
