,LOC,DATE,PER,ORG,Mean
lug,,,0.99086993932724,0.9836604595184326,0.9872651994228363
sna,0.9782211184501648,,0.9823347330093384,,0.9802779257297516
hau,,,0.9831926226615906,0.975386381149292,0.9792895019054413
twi,0.9687113165855408,,0.9861423969268799,0.9774498343467712,0.977434515953064
mos,,,0.9815044403076172,0.9699243307113647,0.975714385509491
swa,0.9708489179611206,,0.980251669883728,,0.9755502939224243
luo,,,0.9850520491600037,0.9646487832069397,0.9748504161834717
nya,0.9722822904586792,,,0.9683250188827515,0.9703036546707153
wol,0.9738315343856812,,,0.9664392471313477,0.9701353907585144
ibo,0.9724981188774109,,,0.9646931290626526,0.9685956239700317
ewe,,,0.9772047400474548,0.9595766067504883,0.9683906733989716
xho,0.9688621759414673,,0.965648889541626,,0.9672555327415466
zul,0.9650601148605347,,,,0.9650601148605347
fon,0.9666579961776733,,0.9587699174880981,0.9683231115341187,0.96458367506663
tsn,0.9550091624259949,,,0.9709425568580627,0.9629758596420288
pcm,0.9343972206115723,,0.981859564781189,,0.9581283926963806
bam,0.9711286425590515,,,0.944736659526825,0.9579326510429382
yor,0.9405568838119507,,,0.9621431827545166,0.9513500332832336
bbj,0.9396165609359741,,,0.9611479640007019,0.950382262468338
kin,0.8924033641815186,,,0.9639040231704712,0.9281536936759949
