,LOC,DATE,PER,ORG,Mean
hau,0.9999606013298035,0.999914288520813,0.9999584555625916,0.9999547004699707,0.9999470114707947
lug,0.9999164342880249,0.9998922348022461,0.9999574422836304,0.9999619722366333,0.9999320209026337
sna,0.9999563694000244,0.9998506903648376,0.9999027848243713,0.9999735951423645,0.9999208599328995
nya,0.999931812286377,0.9998394250869751,0.9999498128890991,0.9999340772628784,0.9999137818813324
zul,0.9998779892921448,0.9999163150787354,0.9998937845230103,0.9999634623527527,0.9999128878116608
ibo,0.9999302625656128,0.9998825788497925,0.9999452233314514,0.9998873472213745,0.9999113529920578
bam,0.9998871088027954,0.9998943209648132,0.9999148845672607,0.9999297261238098,0.9999065101146698
kin,0.9998553395271301,0.9998499751091003,0.9999657273292542,0.9999289512634277,0.9998999983072281
xho,0.9999280571937561,0.9998906850814819,0.9998169541358948,0.9999614953994751,0.999899297952652
luo,0.999904215335846,0.9999197721481323,0.9999083280563354,0.9998635053634644,0.9998989552259445
mos,0.9999449849128723,0.9998378157615662,0.9999057054519653,0.9998741745948792,0.9998906701803207
twi,0.9998854398727417,0.9998024106025696,0.9999164938926697,0.9999474883079529,0.9998879581689835
wol,0.9999052882194519,0.999888002872467,0.9998504519462585,0.9999054670333862,0.9998873025178909
swa,0.9999057054519653,0.999901294708252,0.9998253583908081,0.9998881816864014,0.9998801350593567
tsn,0.9998149871826172,0.9998470544815063,0.9998966455459595,0.9998934864997864,0.9998630434274673
ewe,0.9998633861541748,0.9997966885566711,0.9998855590820312,0.9998739957809448,0.9998549073934555
bbj,0.9998394250869751,0.9997692108154297,0.9999021291732788,0.9998878240585327,0.9998496472835541
yor,0.9998115301132202,0.9998036623001099,0.9998445510864258,0.9998763799667358,0.9998340308666229
pcm,0.9998343586921692,0.9997323155403137,0.999867856502533,0.9998032450675964,0.9998094439506531
fon,0.9998580813407898,0.9995779395103455,0.9997976422309875,0.9999237656593323,0.9997893571853638
