,LOC,DATE,PER,ORG,Mean
lug,,,0.9865983724594116,0.9786103367805481,0.9826043546199799
sna,0.9718098044395447,,0.9756082892417908,0.9817407727241516,0.976386288801829
twi,0.9641408920288086,,0.9850879311561584,0.9731852412223816,0.9741380214691162
mos,,,0.974709689617157,0.9646238088607788,0.9696667492389679
zul,0.9635891914367676,,0.974249541759491,,0.9689193665981293
hau,0.9616488814353943,,0.974044919013977,0.9673669338226318,0.9676869114240011
nya,0.950253427028656,,0.9864374995231628,0.9614260792732239,0.9660390019416809
kin,0.9588797688484192,,0.9852604866027832,0.9532740116119385,0.9658047556877136
luo,,,0.9823129773139954,0.9427307844161987,0.962521880865097
wol,0.9613966941833496,,0.9638601541519165,0.9559963345527649,0.9604177276293436
ibo,0.9616114497184753,,,0.9554328918457031,0.9585221707820892
ewe,,,0.9716235399246216,0.9428675174713135,0.9572455286979675
swa,0.9565945863723755,,0.96720290184021,0.9431228041648865,0.9556400974591573
xho,0.9554799795150757,,0.9452300667762756,,0.9503550231456757
fon,0.9515953063964844,,0.9368695020675659,0.9581226110458374,0.9488624731699625
pcm,0.9226863980293274,,0.9683836102485657,0.9417176246643066,0.9442625443140665
tsn,0.9379665851593018,,,0.9490621089935303,0.943514347076416
bam,0.9576882123947144,,,0.9273079633712769,0.9424980878829956
yor,0.9126220941543579,,,0.958332896232605,0.9354774951934814
bbj,0.9087425470352173,,,0.9465235471725464,0.9276330471038818
