,PER,LOC,ORG,DATE,Mean
sna,0.9832469820976257,0.9855238795280457,0.9894698858261108,,0.9860802491505941
lug,0.9923873543739319,0.9691574573516846,0.9881935715675354,,0.9832461277643839
zul,0.9809460043907166,0.984178900718689,0.9827486276626587,,0.9826245109240214
twi,0.9897284507751465,0.9743866324424744,0.9836682081222534,,0.9825944304466248
mos,0.9847989678382874,0.9841660261154175,0.9780267477035522,,0.9823305805524191
hau,0.9827591776847839,0.9729279279708862,0.9810654520988464,,0.9789175192515055
ibo,0.989457368850708,0.9753053784370422,0.9696780443191528,,0.9781469305356344
kin,0.9940412640571594,0.9682952165603638,0.9682418704032898,,0.976859450340271
luo,0.9904292821884155,0.9731200933456421,0.9587932229042053,,0.974114199479421
nya,0.9833422303199768,0.9636929631233215,0.9752150774002075,,0.974083423614502
bam,0.9854207634925842,0.9747530817985535,0.9608920216560364,,0.9736886223157247
wol,0.9726519584655762,0.9733004570007324,0.9710882902145386,,0.9723469018936157
xho,0.9590836763381958,0.9731256365776062,0.9833651781082153,,0.9718581636746725
swa,0.9753175377845764,0.9741756916046143,0.9631931781768799,,0.9708954691886902
ewe,0.9804233312606812,0.9642565250396729,0.9639905691146851,,0.9695568084716797
tsn,0.9717321991920471,0.9619460701942444,0.9684501886367798,,0.9673761526743571
fon,0.956401526927948,0.966939389705658,0.972645103931427,,0.9653286735216776
pcm,0.9775263667106628,0.9529220461845398,0.9593791961669922,,0.9632758696873983
bbj,0.9757726192474365,0.9205572009086609,0.9624797105789185,,0.9529365102450053
yor,0.9602764248847961,0.9243102073669434,0.9735790491104126,,0.952721893787384
