,PER,LOC,ORG,DATE,Mean
lug,0.9866942167282104,,0.9868264198303223,,0.9867603182792664
twi,0.9819397926330566,,,,0.9819397926330566
hau,0.9829007983207703,,0.9806427955627441,,0.9817717969417572
sna,0.9787219762802124,0.9827141165733337,,,0.9807180464267731
luo,0.9815975427627563,,0.973309338092804,,0.9774534404277802
swa,0.9760013818740845,,,,0.9760013818740845
mos,0.978312075138092,,0.9716230034828186,,0.9749675393104553
nya,,,0.9747454524040222,,0.9747454524040222
kin,,,0.9729827642440796,,0.9729827642440796
wol,,,0.972675085067749,,0.972675085067749
ibo,,0.9788215160369873,0.9660511612892151,,0.9724363386631012
zul,,0.9706175923347473,,,0.9706175923347473
ewe,0.9725651741027832,,0.966223418712616,,0.9693942964076996
xho,0.962553083896637,0.9753760695457458,,,0.9689645767211914
tsn,,0.9634214043617249,0.962234377861023,,0.9628278911113739
bam,,,0.9599978923797607,,0.9599978923797607
pcm,0.9777908325195312,0.9416074156761169,,,0.9596991240978241
fon,0.9581787586212158,,,,0.9581787586212158
yor,,0.9504575133323669,0.9608935713768005,,0.9556755423545837
bbj,,0.9344029426574707,0.9645750522613525,,0.9494889974594116
