,DATE,PER,LOC,ORG
bam,0.9999995231628418,0.999995768070221,0.9999992251396179,0.999998927116394
bbj,0.9999991655349731,0.9999960660934448,0.9999982118606567,0.9999995231628418
ewe,0.9999992251396179,0.9999958872795105,0.9999995827674866,0.9999997019767761
fon,0.9999988079071045,0.9999929070472717,0.9999980926513672,0.9999997615814209
hau,0.9999969601631165,0.9999949336051941,0.9999971389770508,0.9999993443489075
ibo,0.9999997019767761,0.9999951124191284,0.9999987483024597,0.999999463558197
kin,0.9999996423721313,0.999997615814209,0.9999998211860657,0.9999996423721313
lug,0.9999988079071045,0.9999950528144836,0.9999997615814209,0.9999993443489075
luo,0.9999996423721313,0.9999974370002747,0.9999995231628418,0.999999463558197
mos,0.9999980330467224,0.9999935030937195,0.9999991655349731,0.9999995827674866
nya,0.9999988079071045,0.9999967217445374,0.9999986290931702,0.9999995231628418
pcm,0.9999964833259583,0.9999948740005493,0.9999987483024597,0.9999991059303284
sna,0.9999994039535522,0.9999958276748657,0.9999983906745911,0.9999992847442627
swa,0.9999983310699463,0.9999969601631165,0.9999997615814209,0.9999991655349731
tsn,0.9999997019767761,0.9999969005584717,0.9999995231628418,0.9999991655349731
twi,0.9999995827674866,0.9999962449073792,0.9999997019767761,0.9999997615814209
wol,0.9999991655349731,0.9999953508377075,0.999998152256012,0.9999991059303284
xho,0.9999997019767761,0.9999951124191284,0.9999984502792358,0.9999992251396179
yor,0.9999992251396179,0.9999959468841553,0.9999983906745911,0.9999996423721313
zul,0.9999996423721313,0.9999949932098389,0.9999993443489075,0.9999993443489075
