,DATE,PER,LOC,ORG
bam,,0.9994279146194458,0.9998596906661987,0.9995958805084229
bbj,,0.9994428753852844,0.9997009634971619,0.9997915625572205
ewe,,0.9994542002677917,0.9999169111251831,0.9998552799224854
fon,,0.999412477016449,0.9952501654624939,0.999832034111023
hau,,0.9970141053199768,0.9998758435249329,0.9992468953132629
ibo,,0.9994702935218811,0.9997690320014954,0.9996379613876343
kin,,0.9994840025901794,0.9999130964279175,0.9998597502708435
lug,,0.9994978904724121,0.9998672008514404,0.9997863173484802
luo,,0.9995244741439819,0.9999139904975891,0.9997113943099976
mos,,0.9993675947189331,0.9998711347579956,0.9997621774673462
nya,,0.9994786381721497,0.9997519850730896,0.9998911619186401
pcm,,0.9984551072120667,0.9994876384735107,0.9990113973617554
sna,,0.9992274045944214,0.9998907446861267,0.999833345413208
swa,,0.9995075464248657,0.9998849630355835,0.9994243383407593
tsn,,0.9992589354515076,0.9994928240776062,0.9998744130134583
twi,,0.9987835884094238,0.9996877908706665,0.9999142289161682
wol,,0.9993828535079956,0.9998319149017334,0.9998974800109863
xho,,0.9994717240333557,0.9998219609260559,0.9996178150177002
yor,,,0.9996393322944641,0.9998413920402527
zul,,0.9995020031929016,0.9997456073760986,0.9998643398284912
