,1,2,3,4,5,6,7,8,9,10,11,12
hau,0.9998779743909836,0.999984934926033,0.9999897629022598,0.9999906420707703,0.9999823768933614,0.9999990463256836,0.999997874101003,0.9999905029932658,0.9999969601631165,0.9999924898147583,0.9999710023403168,0.9994529187679291
pcm,0.9999458342790604,0.9999874830245972,0.9999752640724182,0.9999889731407166,0.9999778866767883,0.9999987284342448,0.999993900458018,0.9999913573265076,0.9999971985816956,0.9999707043170929,0.9999187588691711,0.9993632733821869
tsn,0.9999636858701706,0.9999953359365463,0.9999920725822449,0.9999943673610687,0.9999879797299703,0.9999993244806925,0.9999973475933075,0.9999875426292419,0.9999974370002747,0.9999629855155945,0.9999412000179291,0.9989218413829803
luo,0.9999306797981262,0.9999947994947433,0.9999916851520538,0.9999939799308777,0.999985953172048,0.9999991257985433,0.9999896287918091,0.9999946057796478,0.9999946057796478,0.9999812245368958,0.9999267160892487,0.9988144338130951
kin,0.9999749809503555,0.9999970495700836,0.9999955892562866,0.9999931007623672,0.9999881386756897,0.9999991059303284,0.9999955693880717,0.9999967217445374,0.9999972184499105,0.9999697208404541,0.9999778866767883,0.9987556338310242
ibo,0.9998812973499298,0.9999899864196777,0.9999914169311523,0.9999969750642776,0.9999854365984598,0.9999990860621134,0.9999905228614807,0.9999935030937195,0.9999967217445374,0.9999887645244598,0.9998941719532013,0.9986488521099091
wol,0.9999106824398041,0.9999940097332001,0.9999928921461105,0.9999967068433762,0.999986489613851,0.9999993046124777,0.9999955097834269,0.9999956488609314,0.9999951521555582,0.9999745786190033,0.9999523758888245,0.9984888434410095
sna,0.9999761879444122,0.9999963641166687,0.9999958872795105,0.9999937564134598,0.9999925295511881,0.9999995628992716,0.9999973177909851,0.9999958475430807,0.9999969601631165,0.9999921023845673,0.9999762177467346,0.9978448450565338
twi,0.9999141693115234,0.999989464879036,0.9999894052743912,0.9999911338090897,0.9999833106994629,0.9999990264574686,0.9999976555506388,0.9999958674112955,0.9999977747599283,0.9999913771947225,0.9999809265136719,0.9974460601806641
mos,0.9998960047960281,0.999988004565239,0.9999922960996628,0.9999977648258209,0.9999885559082031,0.9999993642171224,0.9999975760777792,0.9999829828739166,0.9999979734420776,0.9999805986881256,0.9999498426914215,0.9971714019775391
nya,0.9999570548534393,0.9999963194131851,0.9999943673610687,0.9999960064888,0.9999853571256002,0.9999990661938986,0.9999961455663046,0.9999959667523702,0.9999971687793732,0.9999818801879883,0.9999756813049316,0.9969700574874878
lug,0.9999778568744659,0.999995693564415,0.9999958872795105,0.9999968260526657,0.9999895294507345,0.9999993046124777,0.9999962747097015,0.9999961256980896,0.9999979734420776,0.9999810755252838,0.999978244304657,0.9968512058258057
bbj,0.999932125210762,0.9999863058328629,0.9999899417161942,0.9999947845935822,0.9999805688858032,0.9999987483024597,0.9999933838844299,0.9999905824661255,0.9999983310699463,0.9999877214431763,0.9999241530895233,0.9966157674789429
yor,0.9998599886894226,0.9999853223562241,0.9999895542860031,0.9999954402446747,0.9999773303667704,0.9999986489613851,0.9999831914901733,0.9999906420707703,0.9999895691871643,0.9999758899211884,0.9998690485954285,0.9965068101882935
swa,0.9999098628759384,0.9999857693910599,0.9999819546937943,0.9999922662973404,0.999976634979248,0.9999985098838806,0.9999942978223165,0.999981681505839,0.999996562798818,0.999986857175827,0.9999586343765259,0.9960118532180786
ewe,0.9998509585857391,0.9999866038560867,0.9999883472919464,0.9999928027391434,0.9999844233194987,0.9999990065892538,0.9999911586443583,0.9999925196170807,0.9999907314777374,0.9999829530715942,0.9999714493751526,0.9922431111335754
bam,0.9997062832117081,0.999977245926857,0.999988928437233,0.9999963641166687,0.9999736944834391,0.9999979734420776,0.9999916553497314,0.9999906718730927,0.9999957382678986,0.9999744296073914,0.9999600648880005,0.9914712905883789
xho,0.9999153167009354,0.999993696808815,0.9999950379133224,0.9999958574771881,0.9999838272730509,0.9999990860621134,0.9999949932098389,0.9999939799308777,0.9999955892562866,0.9999858438968658,0.9999739527702332,0.9914397895336151
zul,0.9999294281005859,0.999994233250618,0.9999944269657135,0.9999973177909851,0.9999828139940897,0.9999990860621134,0.9999924500783285,0.999993771314621,0.9999923706054688,0.9999638199806213,0.9999508261680603,0.9895451664924622
fon,0.9997182339429855,0.999980017542839,0.9999869763851166,0.9999957084655762,0.9999666213989258,0.9999981125195821,0.9999891122182211,0.9999937415122986,0.9999948938687643,0.9999823967615763,0.9999606013298035,0.9754304885864258
