,LOC,PER,ORG,DATE,Mean
luo,0.982409841167609,0.9047981374648071,0.9737764410623294,0.9784694562478566,0.9598634689856504
sna,0.9764902116389355,0.8972285350381609,0.9734278361326936,0.9853962880689143,0.9581357177196761
twi,0.9806174478035711,0.8888265525189863,0.9797192293159868,0.9811139675533942,0.9575692992979845
nya,0.9846036088644509,0.89362843319256,0.9753431867298771,0.9735801023792883,0.956788832791544
kin,0.9754862306897142,0.87373623437704,0.9784629858237197,0.9854030179208971,0.9532721172028428
zul,0.9769065375292293,0.8917845272844591,0.9737860697602526,0.9687069875512385,0.9527960305312949
tsn,0.9625607445106786,0.8939071864177466,0.9692524763945942,0.9836554873553224,0.9523439736695855
wol,0.9692391241321159,0.8872222969437124,0.9783657343006741,0.9744496255843258,0.952319195240207
lug,0.9777539803176343,0.8907367458443034,0.9497995519230078,0.9862518212242345,0.951135524827295
mos,0.972703942733463,0.8877783458838191,0.9693738670007358,0.9720998331625952,0.9504889971951533
ibo,0.9670535594344575,0.8732679095551138,0.9697902068023332,0.9863722434624864,0.9491209798135977
xho,0.970586498726877,0.8869367567782818,0.9669543029722836,0.9714638702116652,0.9489853571722769
bam,0.97308075296845,0.8727838163241532,0.9665804666658361,0.9812960696069701,0.9484352763913524
ewe,0.9632503376196284,0.8954180116831398,0.9658210377333074,0.967193867407393,0.9479208136108672
fon,0.9654377817248007,0.8906455997549972,0.9803817170524758,0.9517370291706807,0.9470505319257385
yor,0.9594264917169754,0.8745550310766547,0.9740615669580182,0.9681282428434109,0.9440428331487648
bbj,0.9521325340258451,0.8873003444059457,0.9760103305756396,0.958886041301137,0.9435823125771418
hau,0.9598627502300443,0.8928290958012397,0.9734593080802443,0.9165183958810803,0.9356673874981521
swa,0.9465882173159202,0.8984670979424842,0.9461640541161476,0.9130077739602146,0.9260567858336917
pcm,0.9585401030042168,0.8971975527504471,0.9150924753762592,0.888535842871692,0.9148414935006538
